# Cursors in Graph
f in Hz	A in dBV
364.746094	-15.708510
366.210937	-15.693464
367.675781	-15.680283
369.140625	-15.688813
370.605469	-15.698061
372.070312	-15.683073
373.535156	-15.676777
375.000000	-15.642259
376.464844	-15.596131
377.929687	-15.545708
379.394531	-15.479154
380.859375	-15.397461
382.324219	-15.360984
383.789062	-15.307740
385.253906	-15.262551
386.718750	-15.183046
388.183594	-15.147682
389.648437	-15.142456
391.113281	-15.126047
392.578125	-15.105792
394.042969	-15.072600
395.507812	-15.032439
396.972656	-14.950277
398.437500	-14.876282
399.902344	-14.799831
401.367187	-14.722990
402.832031	-14.610271
404.296875	-14.507259
405.761719	-14.383899
407.226562	-14.221387
408.691406	-14.092471
410.156250	-13.972002
411.621094	-13.882704
413.085937	-13.842849
414.550781	-13.856480
416.015625	-13.937545
417.480469	-14.009261
418.945312	-14.131241
420.410156	-14.298820
421.875000	-14.391013
423.339844	-14.489620
424.804687	-14.548892
426.269531	-14.575620
427.734375	-14.635537
429.199219	-14.698588
430.664062	-14.767896
432.128906	-14.793833
433.593750	-14.805506
435.058594	-14.837482
436.523437	-14.856298
437.988281	-14.894800
439.453125	-14.907922
440.917969	-14.925812
442.382812	-14.931677
443.847656	-14.949934
445.312500	-14.970415
446.777344	-14.988287
448.242187	-15.015766
449.707031	-14.995804
451.171875	-14.874280
452.636719	-14.614321
454.101562	-14.390533
455.566406	-14.279588
457.031250	-14.331705
458.496094	-14.515940
459.960937	-14.748323
461.425781	-14.844581
462.890625	-14.906812
464.355469	-14.882914
465.820312	-14.872868
467.285156	-14.891095
468.750000	-14.918458
470.214844	-14.923132
471.679687	-14.932162
473.144531	-14.949692
474.609375	-14.955667
476.074219	-14.966496
477.539062	-14.995470
479.003906	-15.008822
480.468750	-14.978036
481.933594	-14.978404
483.398437	-14.985926
484.863281	-14.970894
486.328125	-14.964885
487.792969	-14.957285
489.257812	-14.971414
490.722656	-14.943721
492.187500	-14.936639
493.652344	-14.979155
495.117187	-15.011131
496.582031	-15.023585
498.046875	-15.030391
499.511719	-15.052412
500.976562	-15.071664
502.441406	-15.101946
503.906250	-15.122940
505.371094	-15.106256
506.835937	-15.122320
508.300781	-15.120279
509.765625	-15.098466
511.230469	-15.086125
512.695312	-15.119317
514.160156	-15.142060
515.625000	-15.143653
517.089844	-15.174754
518.554687	-15.167532
520.019531	-15.157643
521.484375	-15.169856
522.949219	-15.169991
524.414062	-15.187753
525.878906	-15.199228
527.343750	-15.180747
528.808594	-15.146662
530.273437	-15.118607
531.738281	-15.104230
533.203125	-15.123158
534.667969	-15.104437
536.132812	-15.042950
537.597656	-14.955943
539.062500	-14.877368
540.527344	-14.790846
541.992187	-14.704385
543.457031	-14.640466
544.921875	-14.585045
546.386719	-14.500099
547.851562	-14.448205
549.316406	-14.392787
550.781250	-14.376590
552.246094	-14.369994
553.710937	-14.392555
555.175781	-14.425106
556.640625	-14.518106
558.105469	-14.663777
559.570312	-14.833962
561.035156	-14.978008
562.500000	-15.082086
563.964844	-15.196882
565.429687	-15.302300
566.894531	-15.396528
568.359375	-15.491463
569.824219	-15.566178
571.289062	-15.610612
572.753906	-15.660772
574.218750	-15.751401
575.683594	-15.820494
577.148437	-15.862767
578.613281	-15.896747
580.078125	-15.936425
581.542969	-15.992923
583.007812	-16.030133
584.472656	-16.038131
585.937500	-16.058282
587.402344	-16.047925
588.867187	-16.028917
590.332031	-16.010725
591.796875	-16.035987
593.261719	-16.106968
594.726562	-16.152256
596.191406	-16.191632
597.656250	-16.209945
599.121094	-16.175814
600.585937	-16.198762
602.050781	-16.204124
603.515625	-16.169256
604.980469	-16.191819
606.445312	-16.208212
607.910156	-16.227488
609.375000	-16.288044
610.839844	-16.281189
612.304687	-16.268086
613.769531	-16.262642
615.234375	-16.249766
616.699219	-16.270678
618.164062	-16.255875
619.628906	-16.258280
621.093750	-16.263405
622.558594	-16.264631
624.023437	-16.296105
625.488281	-16.290396
626.953125	-16.273871
628.417969	-16.255744
629.882812	-16.235669
631.347656	-16.203394
632.812500	-16.179876
634.277344	-16.186133
635.742187	-16.127546
637.207031	-16.095931
638.671875	-16.058595
640.136719	-16.060954
641.601562	-16.066351
643.066406	-16.028704
644.531250	-15.975514
645.996094	-15.945056
647.460937	-15.934501
648.925781	-15.921082
650.390625	-15.807802
651.855469	-15.520575
653.320312	-15.218273
654.785156	-15.036154
656.250000	-15.000455
657.714844	-15.102556
659.179687	-15.299951
660.644531	-15.437690
662.109375	-15.453175
663.574219	-15.406593
665.039062	-15.325970
666.503906	-15.237078
667.968750	-15.197618
669.433594	-15.182716
670.898437	-15.102992
672.363281	-15.027147
673.828125	-14.933580
675.292969	-14.829159
676.757812	-14.755179
678.222656	-14.620208
679.687500	-14.509123
681.152344	-14.422125
682.617187	-14.293231
684.082031	-14.214861
685.546875	-14.166966
687.011719	-14.143295
688.476562	-14.161407
689.941406	-14.217421
691.406250	-14.289701
692.871094	-14.370572
694.335937	-14.432930
695.800781	-14.466885
697.265625	-14.515683
698.730469	-14.579436
700.195312	-14.648261
701.660156	-14.696050
703.125000	-14.785892
704.589844	-14.826689
706.054687	-14.863804
707.519531	-14.924294
708.984375	-14.966092
710.449219	-14.997977
711.914062	-14.974910
713.378906	-15.013813
714.843750	-15.076835
716.308594	-15.114224
717.773437	-15.138255
719.238281	-15.173137
720.703125	-15.175734
722.167969	-15.224648
723.632812	-15.269422
725.097656	-15.314441
726.562500	-15.367050
728.027344	-15.385001
729.492187	-15.416168
730.957031	-15.435774
732.421875	-15.460345
733.886719	-15.508855
735.351562	-15.552275
736.816406	-15.609584
738.281250	-15.603561
739.746094	-15.628797
741.210937	-15.648638
742.675781	-15.635116
744.140625	-15.642958
745.605469	-15.673134
747.070312	-15.691574
748.535156	-15.689046
750.000000	-15.571543
751.464844	-15.253484
752.929687	-14.864943
754.394531	-14.617647
755.859375	-14.527495
757.324219	-14.599025
758.789062	-14.836907
760.253906	-15.243469
761.718750	-15.706761
763.183594	-15.933370
764.648437	-16.019478
766.113281	-16.014149
767.578125	-16.008126
769.042969	-16.006645
770.507812	-16.002267
771.972656	-15.986294
773.437500	-15.982622
774.902344	-16.005062
776.367187	-16.033883
777.832031	-16.085632
779.296875	-16.138555
780.761719	-16.118684
782.226562	-16.097462
783.691406	-16.095245
785.156250	-16.110324
786.621094	-16.113832
788.085937	-16.097296
789.550781	-16.100387
791.015625	-16.095633
792.480469	-16.052790
793.945312	-16.008637
795.410156	-16.013250
796.875000	-16.012646
798.339844	-16.028027
799.804687	-16.009010
801.269531	-15.984561
802.734375	-15.944470
804.199219	-15.926462
805.664062	-15.889232
807.128906	-15.838548
808.593750	-15.787144
810.058594	-15.764154
811.523437	-15.691045
812.988281	-15.610988
814.453125	-15.535419
815.917969	-15.454369
817.382812	-15.384390
818.847656	-15.270691
820.312500	-15.181147
821.777344	-15.119510
823.242187	-15.085354
824.707031	-15.103566
826.171875	-15.128545
827.636719	-15.172056
829.101562	-15.243429
830.566406	-15.352460
832.031250	-15.429556
833.496094	-15.519285
834.960937	-15.601133
836.425781	-15.719048
837.890625	-15.829637
839.355469	-15.914187
840.820312	-15.954567
842.285156	-16.004781
843.750000	-16.073316
845.214844	-16.104964
846.679687	-16.113051
848.144531	-16.137201
849.609375	-16.051373
851.074219	-15.764712
852.539062	-15.352962
854.003906	-15.073380
855.468750	-14.956183
856.933594	-14.994660
858.398437	-15.191926
859.863281	-15.559616
861.328125	-16.027425
862.792969	-16.324913
864.257812	-16.410753
865.722656	-16.423501
867.187500	-16.401250
868.652344	-16.416220
870.117187	-16.424719
871.582031	-16.457147
873.046875	-16.481032
874.511719	-16.481652
875.976562	-16.453776
877.441406	-16.431982
878.906250	-16.442358
880.371094	-16.475581
881.835937	-16.494085
883.300781	-16.479331
884.765625	-16.457223
886.230469	-16.420775
887.695312	-16.422897
889.160156	-16.438345
890.625000	-16.456967
892.089844	-16.444546
893.554687	-16.434582
895.019531	-16.427199
896.484375	-16.435415
897.949219	-16.408793
899.414062	-16.402732
900.878906	-16.364142
902.343750	-16.332225
903.808594	-16.256083
905.273437	-16.211828
906.738281	-16.185746
908.203125	-16.210511
909.667969	-16.244291
911.132812	-16.233438
912.597656	-16.191908
914.062500	-16.177064
915.527344	-16.154398
916.992187	-16.147050
918.457031	-16.106213
919.921875	-16.074129
921.386719	-16.054794
922.851562	-16.007429
924.316406	-15.964631
925.781250	-15.892536
927.246094	-15.809460
928.710937	-15.779509
930.175781	-15.791695
931.640625	-15.726380
933.105469	-15.654445
934.570312	-15.585175
936.035156	-15.527058
937.500000	-15.464513
938.964844	-15.428358
940.429687	-15.446267
941.894531	-15.385674
943.359375	-15.318841
944.824219	-15.275763
946.289062	-15.227809
947.753906	-15.159665
949.218750	-15.064917
950.683594	-14.978817
952.148437	-14.888339
953.613281	-14.799853
955.078125	-14.690494
956.542969	-14.636890
958.007812	-14.636423
959.472656	-14.639907
960.937500	-14.633025
962.402344	-14.641172
963.867187	-14.666680
965.332031	-14.744206
966.796875	-14.846529
968.261719	-14.895450
969.726562	-14.988147
971.191406	-15.091636
972.656250	-15.178702
974.121094	-15.277360
975.585937	-15.339621
977.050781	-15.419928
978.515625	-15.509837
979.980469	-15.581100
981.445312	-15.664805
982.910156	-15.714028
984.375000	-15.765277
985.839844	-15.818590
987.304687	-15.869132
988.769531	-15.917969
990.234375	-15.972142
991.699219	-16.047348
993.164062	-16.113310
994.628906	-16.163575
996.093750	-16.179722
997.558594	-16.223198

