# Cursors in Graph
f in Hz	A in dBV
159.667969	-13.918166
161.132812	-14.147069
162.597656	-14.269008
164.062500	-14.321379
165.527344	-14.403856
166.992187	-14.465421
168.457031	-14.510107
169.921875	-14.528186
171.386719	-14.518785
172.851562	-14.525544
174.316406	-14.535181
175.781250	-14.550941
177.246094	-14.551011
178.710937	-14.603597
180.175781	-14.650953
181.640625	-14.684927
183.105469	-14.706507
184.570312	-14.704307
186.035156	-14.716166
187.500000	-14.730185
188.964844	-14.768451
190.429687	-14.772075
191.894531	-14.788612
193.359375	-14.782903
194.824219	-14.725791
196.289062	-14.695817
197.753906	-14.656289
199.218750	-14.631084
200.683594	-14.606727
202.148437	-14.638306
203.613281	-14.651318
205.078125	-14.631228
206.542969	-14.614144
208.007812	-14.599018
209.472656	-14.559293
210.937500	-14.530592
212.402344	-14.505291
213.867187	-14.497035
215.332031	-14.494837
216.796875	-14.496490
218.261719	-14.476970
219.726562	-14.419339
221.191406	-14.381629
222.656250	-14.342748
224.121094	-14.290995
225.585937	-14.246149
227.050781	-14.217124
228.515625	-14.199239
229.980469	-14.161791
231.445312	-14.139099
232.910156	-14.128107
234.375000	-14.119952
235.839844	-14.080860
237.304687	-14.061213
238.769531	-14.074830
240.234375	-14.091405
241.699219	-14.064242
243.164062	-14.034668
244.628906	-14.006228
246.093750	-13.969456
247.558594	-13.936249
249.023437	-13.914248
250.488281	-13.870659
251.953125	-13.790815
253.417969	-13.734136
254.882812	-13.671153
256.347656	-13.630286
257.812500	-13.631028
259.277344	-13.614792
260.742187	-13.646014
262.207031	-13.624299
263.671875	-13.588018
265.136719	-13.555978
266.601562	-13.496812
268.066406	-13.432440
269.531250	-13.390925
270.996094	-13.327202
272.460937	-13.285841
273.925781	-13.236928
275.390625	-13.164767
276.855469	-13.079106
278.320312	-13.014366
279.785156	-12.916149
281.250000	-12.826609
282.714844	-12.797565
284.179687	-12.782855
285.644531	-12.818232
287.109375	-12.907292
288.574219	-13.040531
290.039062	-13.195931
291.503906	-13.372318
292.968750	-13.519982
294.433594	-13.686075
295.898437	-13.813235
297.363281	-13.929577
298.828125	-14.034039
300.292969	-14.135567
301.757812	-14.202216
303.222656	-14.303978
304.687500	-14.387175
306.152344	-14.455777
307.617187	-14.526288
309.082031	-14.613219
310.546875	-14.669744
312.011719	-14.721141
313.476562	-14.751172
314.941406	-14.776156
316.406250	-14.809757
317.871094	-14.863426
319.335937	-14.904768
320.800781	-14.942301
322.265625	-14.982932
323.730469	-15.048344
325.195312	-15.132393
326.660156	-15.191726
328.125000	-15.249128
329.589844	-15.287633
331.054687	-15.327021
332.519531	-15.395652
333.984375	-15.454430
335.449219	-15.490169
336.914062	-15.519197
338.378906	-15.541095
339.843750	-15.566532
341.308594	-15.628688
342.773437	-15.687760
344.238281	-15.724618
345.703125	-15.745422
347.167969	-15.763496
348.632812	-15.757202
350.097656	-15.720857
351.562500	-15.439780
353.027344	-15.056707
354.492187	-14.805177
355.957031	-14.721911
357.421875	-14.802559
358.886719	-15.039789
360.351562	-15.391138
361.816406	-15.671322
363.281250	-15.751485
364.746094	-15.781794
366.210937	-15.809801
367.675781	-15.836079
369.140625	-15.843640
370.605469	-15.831227
372.070312	-15.824214
373.535156	-15.820197
375.000000	-15.789588
376.464844	-15.763281
377.929687	-15.744319
379.394531	-15.738591
380.859375	-15.709506
382.324219	-15.667517
383.789062	-15.622320
385.253906	-15.556295
386.718750	-15.512610
388.183594	-15.484326
389.648437	-15.483185
391.113281	-15.486805
392.578125	-15.485602
394.042969	-15.467089
395.507812	-15.456408
396.972656	-15.403082
398.437500	-15.351438
399.902344	-15.307805
401.367187	-15.247771
402.832031	-15.186384
404.296875	-15.087988
405.761719	-14.998643
407.226562	-14.932851
408.691406	-14.823940
410.156250	-14.713706
411.621094	-14.579965
413.085937	-14.468969
414.550781	-14.358632
416.015625	-14.217562
417.480469	-14.072040
418.945312	-13.973020
420.410156	-13.927601
421.875000	-13.905603
423.339844	-13.948713
424.804687	-14.036342
426.269531	-14.120660
427.734375	-14.196489
429.199219	-14.279274
430.664062	-14.343276
432.128906	-14.393271
433.593750	-14.454978
435.058594	-14.507135
436.523437	-14.575395
437.988281	-14.653225
439.453125	-14.695854
440.917969	-14.713769
442.382812	-14.761225
443.847656	-14.813711
445.312500	-14.841699
446.777344	-14.875882
448.242187	-14.909908
449.707031	-14.893560
451.171875	-14.837702
452.636719	-14.719480
454.101562	-14.583399
455.566406	-14.504310
457.031250	-14.530312
458.496094	-14.663907
459.960937	-14.793713
461.425781	-14.894153
462.890625	-14.945356
464.355469	-14.977005
465.820312	-14.964658
467.285156	-14.960891
468.750000	-14.959215
470.214844	-14.954944
471.679687	-14.972107
473.144531	-14.966187
474.609375	-14.987020
476.074219	-14.989586
477.539062	-15.008916
479.003906	-15.017259
480.468750	-15.003402
481.933594	-14.975404
483.398437	-14.971664
484.863281	-14.979628
486.328125	-15.000023
487.792969	-15.000896
489.257812	-15.023460
490.722656	-15.054316
492.187500	-15.068377
493.652344	-15.071717
495.117187	-15.075321
496.582031	-15.053335
498.046875	-15.059306
499.511719	-15.103695
500.976562	-15.114997
502.441406	-15.132343
503.906250	-15.145455
505.371094	-15.164557
506.835937	-15.202032
508.300781	-15.233085
509.765625	-15.265283
511.230469	-15.277013
512.695312	-15.267515
514.160156	-15.251698
515.625000	-15.251727
517.089844	-15.277155
518.554687	-15.305346
520.019531	-15.342503
521.484375	-15.348809
522.949219	-15.378448
524.414062	-15.418753
525.878906	-15.425036
527.343750	-15.382661
528.808594	-15.359963
530.273437	-15.334534
531.738281	-15.341225
533.203125	-15.352662
534.667969	-15.349556
536.132812	-15.333297
537.597656	-15.291023
539.062500	-15.285450
540.527344	-15.291199
541.992187	-15.277298
543.457031	-15.252662
544.921875	-15.235802
546.386719	-15.186795
547.851562	-15.136243
549.316406	-15.117000
550.781250	-15.072952
552.246094	-14.982231
553.710937	-14.869049
555.175781	-14.797562
556.640625	-14.742599
558.105469	-14.673573
559.570312	-14.612299
561.035156	-14.587108
562.500000	-14.558943
563.964844	-14.567090
565.429687	-14.595927
566.894531	-14.685185
568.359375	-14.778793
569.824219	-14.909536
571.289062	-15.057794
572.753906	-15.208398
574.218750	-15.319881
575.683594	-15.420232
577.148437	-15.483032
578.613281	-15.561314
580.078125	-15.602620
581.542969	-15.642323
583.007812	-15.704470
584.472656	-15.763938
585.937500	-15.819108
587.402344	-15.892949
588.867187	-15.944914
590.332031	-15.962674
591.796875	-15.971058
593.261719	-16.002697
594.726562	-16.035774
596.191406	-16.079370
597.656250	-16.113877
599.121094	-16.121481
600.585937	-16.147335
602.050781	-16.170353
603.515625	-16.165101
604.980469	-16.186571
606.445312	-16.205979
607.910156	-16.228901
609.375000	-16.257747
610.839844	-16.251178
612.304687	-16.254440
613.769531	-16.262681
615.234375	-16.263470
616.699219	-16.245862
618.164062	-16.230723
619.628906	-16.218914
621.093750	-16.214321
622.558594	-16.245935
624.023437	-16.260256
625.488281	-16.253355
626.953125	-16.262980
628.417969	-16.256560
629.882812	-16.242052
631.347656	-16.260269
632.812500	-16.264898
634.277344	-16.243378
635.742187	-16.219046
637.207031	-16.190052
638.671875	-16.191418
640.136719	-16.186343
641.601562	-16.191172
643.066406	-16.163946
644.531250	-16.133701
645.996094	-16.134677
647.460937	-16.130442
648.925781	-16.128293
650.390625	-15.984110
651.855469	-15.730339
653.320312	-15.432913
654.785156	-15.214859
656.250000	-15.154026
657.714844	-15.245369
659.179687	-15.479334
660.644531	-15.727537
662.109375	-15.834761
663.574219	-15.843116
665.039062	-15.788840
666.503906	-15.747529
667.968750	-15.720395
669.433594	-15.665949
670.898437	-15.618960
672.363281	-15.614250
673.828125	-15.594814
675.292969	-15.551278
676.757812	-15.519700
678.222656	-15.434917
679.687500	-15.354400
681.152344	-15.284216
682.617187	-15.209495
684.082031	-15.131940
685.546875	-15.039951
687.011719	-14.943209
688.476562	-14.843748
689.941406	-14.731951
691.406250	-14.640852
692.871094	-14.530238
694.335937	-14.442919
695.800781	-14.393918
697.265625	-14.321044
698.730469	-14.256302
700.195312	-14.231229
701.660156	-14.220337
703.125000	-14.235325
704.589844	-14.284078
706.054687	-14.344415
707.519531	-14.392044
708.984375	-14.439315
710.449219	-14.513723
711.914062	-14.581610
713.378906	-14.634909
714.843750	-14.686315
716.308594	-14.753893
717.773437	-14.807490
719.238281	-14.865242
720.703125	-14.900811
722.167969	-14.951739
723.632812	-14.997853
725.097656	-15.061165
726.562500	-15.124534
728.027344	-15.191003
729.492187	-15.248255
730.957031	-15.295902
732.421875	-15.322954
733.886719	-15.358767
735.351562	-15.418336
736.816406	-15.465788
738.281250	-15.516485
739.746094	-15.560058
741.210937	-15.602573
742.675781	-15.624625
744.140625	-15.649526
745.605469	-15.706976
747.070312	-15.758676
748.535156	-15.769544
750.000000	-15.731274
751.464844	-15.500426
752.929687	-15.098799
754.394531	-14.825262
755.859375	-14.714809
757.324219	-14.774838
758.789062	-15.007964
760.253906	-15.403706
761.718750	-15.812928
763.183594	-16.058571
764.648437	-16.100904
766.113281	-16.117113
767.578125	-16.170328
769.042969	-16.201190
770.507812	-16.215297
771.972656	-16.217158
773.437500	-16.218632
774.902344	-16.225937
776.367187	-16.212784
777.832031	-16.209227
779.296875	-16.231745
780.761719	-16.264624
782.226562	-16.309967
783.691406	-16.317928
785.156250	-16.355512
786.621094	-16.346756
788.085937	-16.312915
789.550781	-16.317177
791.015625	-16.320786
792.480469	-16.324996
793.945312	-16.318059
795.410156	-16.332776
796.875000	-16.336942
798.339844	-16.327059
799.804687	-16.309033
801.269531	-16.332158
802.734375	-16.327030
804.199219	-16.320981
805.664062	-16.321086
807.128906	-16.320187
808.593750	-16.325341
810.058594	-16.305860
811.523437	-16.285821
812.988281	-16.282536
814.453125	-16.253663
815.917969	-16.203713
817.382812	-16.156580
818.847656	-16.143990
820.312500	-16.138711
821.777344	-16.111108
823.242187	-16.071891
824.707031	-16.008174
826.171875	-15.953192
827.636719	-15.892299
829.101562	-15.833483
830.566406	-15.791337
832.031250	-15.737722
833.496094	-15.675638
834.960937	-15.569980
836.425781	-15.495798
837.890625	-15.452604
839.355469	-15.413355
840.820312	-15.354592
842.285156	-15.327502
843.750000	-15.333608
845.214844	-15.380584
846.679687	-15.463750
848.144531	-15.560300
849.609375	-15.590541
851.074219	-15.592663
852.539062	-15.536520
854.003906	-15.378570
855.468750	-15.254498
856.933594	-15.270302
858.398437	-15.439009
859.863281	-15.715461
861.328125	-16.021722
862.792969	-16.183936
864.257812	-16.245358
865.722656	-16.289740
867.187500	-16.352110
868.652344	-16.400788
870.117187	-16.430127
871.582031	-16.446219
873.046875	-16.443218
874.511719	-16.457612
875.976562	-16.460566
877.441406	-16.464640
878.906250	-16.474399
880.371094	-16.486363
881.835937	-16.492924
883.300781	-16.499730
884.765625	-16.542566
886.230469	-16.542033
887.695312	-16.539983
889.160156	-16.568692
890.625000	-16.588159
892.089844	-16.605024
893.554687	-16.589234
895.019531	-16.590075
896.484375	-16.595951
897.949219	-16.562985
899.414062	-16.556801
900.878906	-16.553293
902.343750	-16.523885
903.808594	-16.483113
905.273437	-16.483785
906.738281	-16.488206
908.203125	-16.485626
909.667969	-16.480340
911.132812	-16.478926
912.597656	-16.482205
914.062500	-16.477320
915.527344	-16.456159
916.992187	-16.427671
918.457031	-16.391272
919.921875	-16.379888
921.386719	-16.370474
922.851562	-16.360900
924.316406	-16.303443
925.781250	-16.277229
927.246094	-16.229989
928.710937	-16.174697
930.175781	-16.153483
931.640625	-16.119846
933.105469	-16.086699
934.570312	-16.051895
936.035156	-16.050422
937.500000	-16.033527
938.964844	-16.021485
940.429687	-16.013133
941.894531	-16.017621
943.359375	-15.990564
944.824219	-15.959799
946.289062	-15.931377
947.753906	-15.889518
949.218750	-15.821347
950.683594	-15.759974
952.148437	-15.667202
953.613281	-15.575255
955.078125	-15.471557
956.542969	-15.423139
958.007812	-15.429646
959.472656	-15.474935
960.937500	-15.460858
962.402344	-15.451687
963.867187	-15.399068
965.332031	-15.358104
966.796875	-15.324336
968.261719	-15.298594
969.726562	-15.255750
971.191406	-15.197694
972.656250	-15.147325
974.121094	-15.090907
975.585937	-15.034345
977.050781	-14.998072
978.515625	-14.937754
979.980469	-14.900104
981.445312	-14.890450
982.910156	-14.892159
984.375000	-14.935261
985.839844	-15.014152
987.304687	-15.108358
988.769531	-15.180660
990.234375	-15.254188
991.699219	-15.341795
993.164062	-15.436220
994.628906	-15.531801
996.093750	-15.616410
997.558594	-15.675771

