# Cursors in Graph
f in Hz	A in dBV
413.085937	-14.286340
414.550781	-14.344547
416.015625	-14.410218
417.480469	-14.486374
418.945312	-14.538858
420.410156	-14.607308
421.875000	-14.638075
423.339844	-14.667081
424.804687	-14.674473
426.269531	-14.704865
427.734375	-14.718239
429.199219	-14.747475
430.664062	-14.769995
432.128906	-14.788574
433.593750	-14.775511
435.058594	-14.764603
436.523437	-14.747371
437.988281	-14.721658
439.453125	-14.721980
440.917969	-14.736581
442.382812	-14.757859
443.847656	-14.752800
445.312500	-14.776541
446.777344	-14.800973
448.242187	-14.802438
449.707031	-14.746395
451.171875	-14.488600
452.636719	-14.121242
454.101562	-13.838159
455.566406	-13.716154
457.031250	-13.757441
458.496094	-13.962566
459.960937	-14.277988
461.425781	-14.551446
462.890625	-14.658083
464.355469	-14.699495
465.820312	-14.711232
467.285156	-14.700651
468.750000	-14.698207
470.214844	-14.705146
471.679687	-14.714396
473.144531	-14.723293
474.609375	-14.726946
476.074219	-14.735072
477.539062	-14.723328
479.003906	-14.732522
480.468750	-14.720286
481.933594	-14.717085
483.398437	-14.737496
484.863281	-14.752048
486.328125	-14.764823
487.792969	-14.757497
489.257812	-14.743809
490.722656	-14.734573
492.187500	-14.751994
493.652344	-14.769685
495.117187	-14.790734
496.582031	-14.799232
498.046875	-14.794041
499.511719	-14.802840
500.976562	-14.830792
502.441406	-14.843573
503.906250	-14.867472
505.371094	-14.875292
506.835937	-14.868724
508.300781	-14.843047
509.765625	-14.818033
511.230469	-14.790445
512.695312	-14.782877
514.160156	-14.803623
515.625000	-14.813381
517.089844	-14.800561
518.554687	-14.775825
520.019531	-14.734559
521.484375	-14.717446
522.949219	-14.712923
524.414062	-14.687202
525.878906	-14.654537
527.343750	-14.606856
528.808594	-14.551220
530.273437	-14.484420
531.738281	-14.411706
533.203125	-14.336399
534.667969	-14.263559
536.132812	-14.215772
537.597656	-14.171417
539.062500	-14.173664
540.527344	-14.213750
541.992187	-14.295900
543.457031	-14.390671
544.921875	-14.501269
546.386719	-14.615823
547.851562	-14.699276
549.316406	-14.762700
550.781250	-14.761327
552.246094	-14.574294
553.710937	-14.294866
555.175781	-14.132039
556.640625	-14.126625
558.105469	-14.288911
559.570312	-14.605756
561.035156	-14.950996
562.500000	-15.160224
563.964844	-15.217822
565.429687	-15.233000
566.894531	-15.232628
568.359375	-15.237857
569.824219	-15.232475
571.289062	-15.230047
572.753906	-15.272056
574.218750	-15.297537
575.683594	-15.326881
577.148437	-15.351752
