# Cursors in Graph
f in Hz	A in dBV
461.425781	-14.799942
462.890625	-14.843930
464.355469	-14.868068
465.820312	-14.898041
467.285156	-14.905080
468.750000	-14.925692
470.214844	-14.913163
471.679687	-14.930364
473.144531	-14.946481
474.609375	-14.944246
476.074219	-14.949534
477.539062	-14.953524
479.003906	-14.973140
480.468750	-14.983149
481.933594	-14.999956
483.398437	-15.007959
484.863281	-15.019604
486.328125	-15.051614
487.792969	-15.049077
489.257812	-15.032549
490.722656	-15.024050
492.187500	-15.054855
493.652344	-15.060857
495.117187	-15.047442
496.582031	-15.050977
498.046875	-15.061576
499.511719	-15.086096
500.976562	-15.129934
502.441406	-15.151997
503.906250	-15.147956
505.371094	-15.156768
506.835937	-15.172398
508.300781	-15.207221
509.765625	-15.232121
511.230469	-15.251423
512.695312	-15.265727
514.160156	-15.300581
515.625000	-15.307290
517.089844	-15.356623
518.554687	-15.341239
520.019531	-15.347775
521.484375	-15.385823
522.949219	-15.394812
524.414062	-15.393189
525.878906	-15.386399
527.343750	-15.395420
528.808594	-15.409518
530.273437	-15.435031
531.738281	-15.438546
533.203125	-15.440973
534.667969	-15.426409
536.132812	-15.415100
537.597656	-15.419664
539.062500	-15.397787
540.527344	-15.379226
541.992187	-15.376338
543.457031	-15.384308
544.921875	-15.379524
546.386719	-15.357891
547.851562	-15.313868
549.316406	-15.263345
550.781250	-15.201260
552.246094	-15.063159
553.710937	-14.870988
555.175781	-14.750284
556.640625	-14.727765
558.105469	-14.769996
559.570312	-14.831828
561.035156	-14.789732
562.500000	-14.708217
563.964844	-14.664298
565.429687	-14.639641
566.894531	-14.592311
568.359375	-14.563955
569.824219	-14.596278
571.289062	-14.674625
572.753906	-14.764595
574.218750	-14.857998
575.683594	-14.950186
577.148437	-15.068150
578.613281	-15.190563
580.078125	-15.306834
581.542969	-15.382950
583.007812	-15.445036
584.472656	-15.502936
585.937500	-15.557885
587.402344	-15.625009
588.867187	-15.701687
590.332031	-15.805206
591.796875	-15.886133
593.261719	-15.918312
594.726562	-15.971599
596.191406	-16.009160
597.656250	-16.071145
599.121094	-16.114885
600.585937	-16.157070
602.050781	-16.156653
603.515625	-16.123748
604.980469	-16.132548
606.445312	-16.148949
607.910156	-16.142138
609.375000	-16.150197
610.839844	-16.177920
612.304687	-16.217131
613.769531	-16.263485
615.234375	-16.275048
616.699219	-16.302130
618.164062	-16.266970
619.628906	-16.260634
621.093750	-16.268047
622.558594	-16.275357
624.023437	-16.305934
625.488281	-16.323559
626.953125	-16.328283
628.417969	-16.347402
629.882812	-16.375440
631.347656	-16.386483
632.812500	-16.373597
634.277344	-16.390208
635.742187	-16.377249
637.207031	-16.347928
638.671875	-16.329782
640.136719	-16.314650
641.601562	-16.288125
643.066406	-16.284555
644.531250	-16.256750
645.996094	-16.251033
647.460937	-16.251193
648.925781	-16.223630
650.390625	-16.057631
651.855469	-15.687453
653.320312	-15.335843
654.785156	-15.128019
656.250000	-15.083808
657.714844	-15.200221
659.179687	-15.460655
660.644531	-15.796280
662.109375	-15.965778
663.574219	-15.989366
665.039062	-15.989888
666.503906	-15.992400
667.968750	-15.968432
669.433594	-15.948013
670.898437	-15.877452
672.363281	-15.822388
673.828125	-15.771653
675.292969	-15.720596
676.757812	-15.676886
678.222656	-15.622295
679.687500	-15.566093
681.152344	-15.503136
682.617187	-15.448249
684.082031	-15.372947
685.546875	-15.311007
687.011719	-15.265966
688.476562	-15.205197
689.941406	-15.102906
691.406250	-15.003090
692.871094	-14.902381
694.335937	-14.807600
695.800781	-14.721600
697.265625	-14.641974
698.730469	-14.597005
700.195312	-14.532826
701.660156	-14.441643
703.125000	-14.350529
704.589844	-14.287195
706.054687	-14.255721
707.519531	-14.226639
708.984375	-14.214969
710.449219	-14.213626
711.914062	-14.252658
713.378906	-14.302229
714.843750	-14.342802
716.308594	-14.398892
717.773437	-14.414900
719.238281	-14.468685
720.703125	-14.516583
722.167969	-14.585314
723.632812	-14.666179
725.097656	-14.750356
726.562500	-14.833942
728.027344	-14.901768
729.492187	-14.966584
730.957031	-15.011357
732.421875	-15.064660
733.886719	-15.124765
735.351562	-15.169345
736.816406	-15.229506
738.281250	-15.282229
739.746094	-15.346519
741.210937	-15.395283
742.675781	-15.448190
744.140625	-15.492924
745.605469	-15.526244
747.070312	-15.569971
748.535156	-15.596256
750.000000	-15.552428
751.464844	-15.242366
752.929687	-14.858965
754.394531	-14.602621
755.859375	-14.517010
757.324219	-14.599728
758.789062	-14.854820
760.253906	-15.259830
761.718750	-15.729476
763.183594	-15.990129
764.648437	-16.034694
766.113281	-16.051104
767.578125	-16.065307
769.042969	-16.072896
770.507812	-16.100959
771.972656	-16.158081
773.437500	-16.194493
774.902344	-16.232812
776.367187	-16.239023
777.832031	-16.264909
779.296875	-16.288527
780.761719	-16.309116
782.226562	-16.315019
783.691406	-16.318801
785.156250	-16.345722
786.621094	-16.394693
788.085937	-16.421143
789.550781	-16.400203
791.015625	-16.401081
792.480469	-16.409795
793.945312	-16.420428
795.410156	-16.422749
796.875000	-16.403744
798.339844	-16.420401
799.804687	-16.456032
801.269531	-16.494178
802.734375	-16.487665
804.199219	-16.468731
805.664062	-16.481304
807.128906	-16.485768
808.593750	-16.468970
810.058594	-16.465618
811.523437	-16.469405
812.988281	-16.450379
814.453125	-16.435177
815.917969	-16.419411
817.382812	-16.391062
818.847656	-16.367277
820.312500	-16.323792
821.777344	-16.318056
823.242187	-16.294333
824.707031	-16.252343
826.171875	-16.227027
827.636719	-16.205884
829.101562	-16.191977
830.566406	-16.153153
832.031250	-16.129065
833.496094	-16.084070
834.960937	-16.041648
836.425781	-15.975584
837.890625	-15.908517
839.355469	-15.833847
840.820312	-15.747939
842.285156	-15.670282
843.750000	-15.579009
845.214844	-15.469067
846.679687	-15.379582
848.144531	-15.311103
849.609375	-15.257847
851.074219	-15.196461
852.539062	-15.101174
854.003906	-14.939478
855.468750	-14.859761
856.933594	-14.916995
858.398437	-15.118050
859.863281	-15.415405
861.328125	-15.714972
862.792969	-15.928464
864.257812	-16.018152
865.722656	-16.049250
867.187500	-16.080146
868.652344	-16.147452
870.117187	-16.191307
871.582031	-16.238859
873.046875	-16.293784
874.511719	-16.332727
875.976562	-16.359179
877.441406	-16.364513
878.906250	-16.375083
880.371094	-16.385156
881.835937	-16.377961
883.300781	-16.409518
884.765625	-16.484618
886.230469	-16.533712
887.695312	-16.579750
889.160156	-16.607078
890.625000	-16.626785
892.089844	-16.620225
893.554687	-16.598055
895.019531	-16.571413
896.484375	-16.594354
897.949219	-16.590825
899.414062	-16.584412
900.878906	-16.569539
902.343750	-16.549277
903.808594	-16.523112
905.273437	-16.497192
906.738281	-16.507431
908.203125	-16.533400
909.667969	-16.547453
911.132812	-16.544747
912.597656	-16.544086
914.062500	-16.571988
915.527344	-16.609786
916.992187	-16.606963
918.457031	-16.581296
919.921875	-16.546821
921.386719	-16.504006
922.851562	-16.477723
924.316406	-16.434851
925.781250	-16.380109
927.246094	-16.314847
928.710937	-16.232464
930.175781	-16.177104
931.640625	-16.116651
933.105469	-16.098883
934.570312	-16.113821
936.035156	-16.158890
937.500000	-16.190955
938.964844	-16.219720
940.429687	-16.233248
941.894531	-16.211246
943.359375	-16.194019
944.824219	-16.161032
946.289062	-16.130000
947.753906	-16.089628
949.218750	-16.039326
950.683594	-15.940799
952.148437	-15.725512
953.613281	-15.492575
955.078125	-15.338200
956.542969	-15.316014
958.007812	-15.426380
959.472656	-15.569413
960.937500	-15.700061
962.402344	-15.739389
963.867187	-15.720574
965.332031	-15.706208
966.796875	-15.696655
968.261719	-15.700527
969.726562	-15.668462
971.191406	-15.636293
972.656250	-15.580847
974.121094	-15.551240
975.585937	-15.515656
977.050781	-15.458448
978.515625	-15.418646
979.980469	-15.362973
981.445312	-15.300989
982.910156	-15.226615
984.375000	-15.134789
985.839844	-15.077742
987.304687	-15.054745
988.769531	-15.039433
990.234375	-15.046920
991.699219	-15.048177
993.164062	-15.080388
994.628906	-15.160671
996.093750	-15.212479
997.558594	-15.265640

