# Cursors in Graph
f in Hz	A in dBV
175.781250	-14.040405
177.246094	-14.003667
178.710937	-14.004088
180.175781	-14.006145
181.640625	-14.008481
183.105469	-14.016920
184.570312	-14.045394
186.035156	-14.074813
187.500000	-14.107344
188.964844	-14.095417
190.429687	-14.074331
191.894531	-14.053184
193.359375	-14.044967
194.824219	-14.077301
196.289062	-14.071376
197.753906	-14.034404
199.218750	-14.016469
200.683594	-14.012521
202.148437	-13.996050
203.613281	-13.985238
205.078125	-13.986818
206.542969	-13.986888
208.007812	-13.979187
209.472656	-13.987827
210.937500	-13.966193
212.402344	-13.955404
213.867187	-13.927640
215.332031	-13.881135
216.796875	-13.851549
218.261719	-13.856831
219.726562	-13.862194
221.191406	-13.838130
222.656250	-13.813864
224.121094	-13.741266
225.585937	-13.708685
227.050781	-13.676966
228.515625	-13.657062
229.980469	-13.635039
231.445312	-13.620993
232.910156	-13.624880
234.375000	-13.622425
235.839844	-13.619541
237.304687	-13.577124
238.769531	-13.533346
240.234375	-13.525564
241.699219	-13.511830
243.164062	-13.489245
244.628906	-13.421086
246.093750	-13.361890
247.558594	-13.273485
249.023437	-13.217189
250.488281	-13.142146
251.953125	-13.059944
253.417969	-12.989502
254.882812	-12.899704
256.347656	-12.808516
257.812500	-12.709015
259.277344	-12.611508
260.742187	-12.518350
262.207031	-12.450366
263.671875	-12.406441
265.136719	-12.406604
266.601562	-12.426145
268.066406	-12.472268
269.531250	-12.565324
270.996094	-12.689363
272.460937	-12.830891
273.925781	-12.969771
275.390625	-13.087101
276.855469	-13.210264
278.320312	-13.346660
279.785156	-13.463159
281.250000	-13.537453
282.714844	-13.583595
284.179687	-13.627342
285.644531	-13.716580
287.109375	-13.815197
288.574219	-13.939133
290.039062	-14.022891
291.503906	-14.068231
292.968750	-14.126246
294.433594	-14.146875
295.898437	-14.180844
297.363281	-14.210802
298.828125	-14.254978
300.292969	-14.283232
301.757812	-14.349754
303.222656	-14.338592
304.687500	-14.363031
306.152344	-14.408361
307.617187	-14.395799
309.082031	-14.368416
310.546875	-14.364551
312.011719	-14.380351
313.476562	-14.360520
314.941406	-14.371281
316.406250	-14.354913
317.871094	-14.357367
319.335937	-14.386894
320.800781	-14.391957
322.265625	-14.408222
323.730469	-14.423666
325.195312	-14.454890
326.660156	-14.488783
328.125000	-14.526627
329.589844	-14.519260
331.054687	-14.519019
332.519531	-14.540338
333.984375	-14.545012
335.449219	-14.565778
336.914062	-14.587431
338.378906	-14.571038
339.843750	-14.541931
341.308594	-14.548024
342.773437	-14.540016
344.238281	-14.556840
345.703125	-14.576271
347.167969	-14.612435
348.632812	-14.611136
350.097656	-14.607572
351.562500	-14.554479
353.027344	-14.414930
354.492187	-14.275758
355.957031	-14.232807
357.421875	-14.292355
358.886719	-14.404709
360.351562	-14.483940
361.816406	-14.538750
363.281250	-14.578919
364.746094	-14.589092
366.210937	-14.632906
367.675781	-14.635865
369.140625	-14.610533
370.605469	-14.562724
372.070312	-14.550209
373.535156	-14.580002
375.000000	-14.576487
376.464844	-14.587960
377.929687	-14.557305
379.394531	-14.518744
380.859375	-14.451025
382.324219	-14.380289
383.789062	-14.323000
385.253906	-14.267619
386.718750	-14.195710
388.183594	-14.107452
389.648437	-14.009247
391.113281	-13.926700
392.578125	-13.831845
394.042969	-13.766041
395.507812	-13.723829
396.972656	-13.736993
398.437500	-13.812874
399.902344	-13.891109
401.367187	-14.002477
402.832031	-14.119300
404.296875	-14.226624
405.761719	-14.275331
407.226562	-14.333101
408.691406	-14.363640
410.156250	-14.344616
411.621094	-14.372271
413.085937	-14.406234
414.550781	-14.426549
416.015625	-14.465572
417.480469	-14.514745
418.945312	-14.546264
420.410156	-14.565058
421.875000	-14.562757
423.339844	-14.552302
424.804687	-14.553834
426.269531	-14.553237
427.734375	-14.584160
429.199219	-14.622426
430.664062	-14.629285
432.128906	-14.612545
433.593750	-14.615972
435.058594	-14.606391
436.523437	-14.594245
437.988281	-14.615651
439.453125	-14.620463
440.917969	-14.569207
442.382812	-14.567692
443.847656	-14.586116
445.312500	-14.567870
446.777344	-14.546441
448.242187	-14.550980
449.707031	-14.511987
451.171875	-14.441020
452.636719	-14.319181
454.101562	-14.173538
455.566406	-14.099128
457.031250	-14.120430
458.496094	-14.245147
459.960937	-14.390003
461.425781	-14.469646
462.890625	-14.484307
464.355469	-14.499330
465.820312	-14.500063
467.285156	-14.505036
468.750000	-14.503120
470.214844	-14.520689
471.679687	-14.562070
473.144531	-14.531061
474.609375	-14.510422
476.074219	-14.492004
477.539062	-14.489841
479.003906	-14.485941
480.468750	-14.503141
481.933594	-14.527278
483.398437	-14.531778
484.863281	-14.501761
486.328125	-14.504598
487.792969	-14.519002
489.257812	-14.508722
490.722656	-14.521522
492.187500	-14.523884
493.652344	-14.539151
495.117187	-14.553452
496.582031	-14.509761
498.046875	-14.478718
499.511719	-14.463093
500.976562	-14.474441
502.441406	-14.464416
503.906250	-14.480163
505.371094	-14.472480
506.835937	-14.469289
508.300781	-14.450014
509.765625	-14.415217
511.230469	-14.416758
512.695312	-14.427870
514.160156	-14.374857
515.625000	-14.336705
517.089844	-14.300657
518.554687	-14.283240
520.019531	-14.236228
521.484375	-14.163868
522.949219	-14.088706
524.414062	-14.050869
525.878906	-14.011350
527.343750	-13.986735
528.808594	-14.003500
530.273437	-14.065996
531.738281	-14.152421
533.203125	-14.241724
534.667969	-14.342488
536.132812	-14.426435
537.597656	-14.530340
539.062500	-14.592449
540.527344	-14.663820
541.992187	-14.693397
543.457031	-14.734163
544.921875	-14.789680
546.386719	-14.804545
547.851562	-14.811185
549.316406	-14.807439
550.781250	-14.806056
552.246094	-14.749020
553.710937	-14.649667
555.175781	-14.572997
556.640625	-14.577424
558.105469	-14.661147
559.570312	-14.774082
561.035156	-14.826698
562.500000	-14.848752
563.964844	-14.859878
565.429687	-14.870648
566.894531	-14.905711
568.359375	-14.908073
569.824219	-14.917259
571.289062	-14.929570
572.753906	-14.942242
574.218750	-14.947827
575.683594	-14.938420
577.148437	-14.942639
578.613281	-14.957951
580.078125	-14.983113
581.542969	-14.945325
583.007812	-14.907677
584.472656	-14.906592
585.937500	-14.901601
587.402344	-14.932233
588.867187	-14.956306
590.332031	-14.971239
591.796875	-14.966514
593.261719	-14.968459
594.726562	-14.961327
596.191406	-14.941826
597.656250	-14.939404
599.121094	-14.936994
600.585937	-14.925618
602.050781	-14.901723
603.515625	-14.884072
604.980469	-14.917720
606.445312	-14.976915
607.910156	-14.992027
609.375000	-14.967483
610.839844	-14.965982
612.304687	-14.989944
613.769531	-15.009107
615.234375	-14.979851
616.699219	-14.966315
618.164062	-14.962312
619.628906	-14.959831
621.093750	-14.956664
622.558594	-14.906398
624.023437	-14.884290
625.488281	-14.888605
626.953125	-14.858543
628.417969	-14.882119
629.882812	-14.900752
631.347656	-14.926344
632.812500	-14.902995
634.277344	-14.888310
635.742187	-14.881198
637.207031	-14.835369
638.671875	-14.806299
640.136719	-14.785976
641.601562	-14.762568
643.066406	-14.723039
644.531250	-14.667167
645.996094	-14.593429
647.460937	-14.503161
648.925781	-14.416243
650.390625	-14.290118
651.855469	-14.200328
653.320312	-14.097159
654.785156	-14.027769
656.250000	-13.970126
657.714844	-13.952232
659.179687	-13.974998
660.644531	-14.039119
662.109375	-14.096652
663.574219	-14.178797
665.039062	-14.248114
666.503906	-14.300422
667.968750	-14.334239
669.433594	-14.372089
670.898437	-14.403816
672.363281	-14.431542
673.828125	-14.480334
675.292969	-14.520617
676.757812	-14.574635
678.222656	-14.576583
679.687500	-14.571516
681.152344	-14.589675
682.617187	-14.631114
684.082031	-14.629048
685.546875	-14.638526
687.011719	-14.649500
688.476562	-14.650611
689.941406	-14.656525
691.406250	-14.672123
692.871094	-14.704870
694.335937	-14.715652
695.800781	-14.718737
697.265625	-14.721200
698.730469	-14.740928
700.195312	-14.760362
701.660156	-14.775230
703.125000	-14.800851
704.589844	-14.800451
706.054687	-14.817810
707.519531	-14.826592
708.984375	-14.867585
710.449219	-14.893636
711.914062	-14.887183
713.378906	-14.902907
714.843750	-14.924767
716.308594	-14.921137
717.773437	-14.920301
719.238281	-14.911088
720.703125	-14.899279
722.167969	-14.881930
723.632812	-14.877567
725.097656	-14.906090
726.562500	-14.916923
728.027344	-14.935596
729.492187	-14.980238
730.957031	-15.010832
732.421875	-15.004257
733.886719	-15.000800
735.351562	-14.983286
736.816406	-14.951095
738.281250	-14.929531
739.746094	-14.958541
741.210937	-14.968645
742.675781	-14.992418
744.140625	-14.992366
745.605469	-14.978090
747.070312	-14.968794
748.535156	-14.979136
750.000000	-14.974479
751.464844	-14.929697
752.929687	-14.761980
754.394531	-14.581832
755.859375	-14.519802
757.324219	-14.577203
758.789062	-14.733128
760.253906	-14.895629
761.718750	-14.978314
763.183594	-15.013542
764.648437	-15.010086
766.113281	-15.018696
767.578125	-15.033726
769.042969	-15.061154
770.507812	-15.058265
771.972656	-15.007296
773.437500	-14.962254
774.902344	-14.927949
776.367187	-14.910909
777.832031	-14.892025
779.296875	-14.847263
780.761719	-14.799242
782.226562	-14.801102
783.691406	-14.798250
785.156250	-14.765348
786.621094	-14.762170
788.085937	-14.745017
789.550781	-14.742482
791.015625	-14.758789
792.480469	-14.803934
793.945312	-14.792153
795.410156	-14.804368
796.875000	-14.863506
798.339844	-14.933881
799.804687	-15.000494
801.269531	-15.032924
802.734375	-15.032622
804.199219	-15.037196
805.664062	-15.060883
807.128906	-15.080314
808.593750	-15.074385
810.058594	-15.074722
811.523437	-15.065900
812.988281	-15.071620
814.453125	-15.082466
815.917969	-15.102390
817.382812	-15.110580
818.847656	-15.116265
820.312500	-15.123074
821.777344	-15.124617
823.242187	-15.125882
824.707031	-15.128059
826.171875	-15.146257
827.636719	-15.171995
829.101562	-15.166708
830.566406	-15.178217
832.031250	-15.172670
833.496094	-15.158641
834.960937	-15.140530
836.425781	-15.123801
837.890625	-15.125953
839.355469	-15.134974
840.820312	-15.131062
842.285156	-15.112912
843.750000	-15.117175
845.214844	-15.116245
846.679687	-15.105660
848.144531	-15.101352
849.609375	-15.117382
851.074219	-15.119850
852.539062	-15.028560
854.003906	-14.872486
855.468750	-14.794145
856.933594	-14.816997
858.398437	-14.894432
859.863281	-15.020252
861.328125	-15.148485
862.792969	-15.167814
864.257812	-15.146432
865.722656	-15.154410
867.187500	-15.177855
868.652344	-15.162203
870.117187	-15.149428
871.582031	-15.144929
873.046875	-15.141055
874.511719	-15.116887
875.976562	-15.112548
877.441406	-15.124124
878.906250	-15.155228
880.371094	-15.177293
881.835937	-15.168066
883.300781	-15.164317
884.765625	-15.163727
886.230469	-15.142537
887.695312	-15.158805
889.160156	-15.147167
890.625000	-15.135155
892.089844	-15.091215
893.554687	-15.076916
895.019531	-15.092301
896.484375	-15.082167
897.949219	-15.073785
899.414062	-15.058280
900.878906	-15.017952
902.343750	-14.972393
903.808594	-14.950280
905.273437	-14.909306
906.738281	-14.885898
908.203125	-14.860817
909.667969	-14.799019
911.132812	-14.709949
912.597656	-14.640924
914.062500	-14.611659
915.527344	-14.599668
916.992187	-14.607547
918.457031	-14.573598
919.921875	-14.561041
921.386719	-14.548246
922.851562	-14.585170
924.316406	-14.634263
925.781250	-14.680589
927.246094	-14.740958
928.710937	-14.787411
930.175781	-14.837377
931.640625	-14.838548
933.105469	-14.868885
934.570312	-14.943667
936.035156	-14.981528
937.500000	-15.004715
938.964844	-15.028826
940.429687	-15.041948
941.894531	-15.013232
943.359375	-15.014893
944.824219	-15.027946
946.289062	-15.049511
947.753906	-15.101173
949.218750	-15.131441
950.683594	-15.110807
952.148437	-15.040161
953.613281	-14.963823
955.078125	-14.907701
956.542969	-14.895674
958.007812	-14.956774
959.472656	-15.069025
960.937500	-15.112571
962.402344	-15.165513
963.867187	-15.185954
965.332031	-15.177118
966.796875	-15.219982
968.261719	-15.249004
969.726562	-15.263303
971.191406	-15.247373
972.656250	-15.217941
974.121094	-15.252183
975.585937	-15.251973
977.050781	-15.243690
978.515625	-15.271844
979.980469	-15.272357
981.445312	-15.257621
982.910156	-15.224628
984.375000	-15.237261
985.839844	-15.238267
987.304687	-15.240666
988.769531	-15.243421
990.234375	-15.254679
991.699219	-15.275101
993.164062	-15.255330
994.628906	-15.224399
996.093750	-15.210072
997.558594	-15.209620

