# Cursors in Graph
f in Hz	A in dBV
798.339844	-15.040207
799.804687	-15.059015
801.269531	-15.087837
802.734375	-15.177102
804.199219	-15.283604
805.664062	-15.420507
807.128906	-15.544603
808.593750	-15.673733
810.058594	-15.775908
811.523437	-15.836135
812.988281	-15.924397
814.453125	-16.039426
815.917969	-16.130454
817.382812	-16.167566
818.847656	-16.195063
820.312500	-16.214844
821.777344	-16.233575
823.242187	-16.275700
824.707031	-16.269271
826.171875	-16.312073
827.636719	-16.342391
829.101562	-16.392701
830.566406	-16.411949
832.031250	-16.446403
833.496094	-16.491980
834.960937	-16.508590
836.425781	-16.551013
837.890625	-16.563497
839.355469	-16.513577
840.820312	-16.505841
842.285156	-16.512996
843.750000	-16.519317
845.214844	-16.539743
846.679687	-16.543111
848.144531	-16.542669
849.609375	-16.437670
851.074219	-15.965555
852.539062	-15.462404
854.003906	-15.118817
855.468750	-14.944708
856.933594	-14.933129
858.398437	-15.085769
859.863281	-15.406999
861.328125	-15.886606
862.792969	-16.396565
864.257812	-16.609466
865.722656	-16.674053
867.187500	-16.655005
868.652344	-16.640880
870.117187	-16.625627
871.582031	-16.600390
873.046875	-16.596813
874.511719	-16.585153
875.976562	-16.549742
877.441406	-16.534688
878.906250	-16.523610
880.371094	-16.528477
881.835937	-16.507612
883.300781	-16.460899
884.765625	-16.435374
886.230469	-16.403922
887.695312	-16.385825
889.160156	-16.398699
890.625000	-16.372816
892.089844	-16.325965
893.554687	-16.282942
895.019531	-16.272814
896.484375	-16.189664
897.949219	-16.151069
899.414062	-16.101216
900.878906	-16.018145
902.343750	-15.912436
903.808594	-15.879650
905.273437	-15.839819
906.738281	-15.785471
908.203125	-15.716916
909.667969	-15.659002
911.132812	-15.585586
912.597656	-15.518075
914.062500	-15.409968
915.527344	-15.355393
916.992187	-15.287092
918.457031	-15.220116
919.921875	-15.139027
921.386719	-15.061540
922.851562	-14.957813
924.316406	-14.875554
925.781250	-14.802642
927.246094	-14.770679
928.710937	-14.740721
930.175781	-14.709536
931.640625	-14.702396
933.105469	-14.722883
934.570312	-14.782886
936.035156	-14.868368
937.500000	-14.925038
938.964844	-15.001329
940.429687	-15.078999
941.894531	-15.181771
943.359375	-15.295617
944.824219	-15.325940
946.289062	-15.341486
947.753906	-15.406103
949.218750	-15.480435
950.683594	-15.520812
952.148437	-15.452541
953.613281	-15.277590
955.078125	-15.140877
956.542969	-15.105438
958.007812	-15.217747
959.472656	-15.440976
960.937500	-15.697095
962.402344	-15.911955
963.867187	-15.997540
965.332031	-16.035357
966.796875	-16.073325
968.261719	-16.128382
969.726562	-16.197428
971.191406	-16.233596
972.656250	-16.276577
974.121094	-16.309877
975.585937	-16.332368
977.050781	-16.356638
978.515625	-16.390183
979.980469	-16.409788
981.445312	-16.418004
982.910156	-16.413925
984.375000	-16.457363
985.839844	-16.461209
987.304687	-16.467237
988.769531	-16.530882
990.234375	-16.604189
991.699219	-16.644675
993.164062	-16.689175
994.628906	-16.727942
996.093750	-16.731655
997.558594	-16.742372

