# Cursors in Graph
f in Hz	A in dBV
123.046875	-13.747426
124.511719	-13.681059
125.976562	-13.618547
127.441406	-13.558502
128.906250	-13.513834
130.371094	-13.466804
131.835937	-13.406734
133.300781	-13.300753
134.765625	-13.205788
136.230469	-13.041262
137.695312	-12.886666
139.160156	-12.727648
140.625000	-12.614328
142.089844	-12.546182
143.554687	-12.575095
145.019531	-12.667129
146.484375	-12.805783
147.949219	-12.989087
149.414062	-13.196322
150.878906	-13.373034
152.343750	-13.382803
153.808594	-13.277678
155.273437	-13.171706
156.738281	-13.175156
158.203125	-13.351558
159.667969	-13.653939
161.132812	-13.980739
162.597656	-14.221241
164.062500	-14.301022
165.527344	-14.370999
166.992187	-14.410619
168.457031	-14.458770
169.921875	-14.470192
171.386719	-14.471626
172.851562	-14.496335
174.316406	-14.518351
175.781250	-14.551567
177.246094	-14.568300
178.710937	-14.591527
180.175781	-14.616678
181.640625	-14.650524
183.105469	-14.652444
184.570312	-14.703350
186.035156	-14.714430
187.500000	-14.716547
188.964844	-14.713635
190.429687	-14.751750
191.894531	-14.693008
193.359375	-14.663201
194.824219	-14.653558
196.289062	-14.669025
197.753906	-14.628492
199.218750	-14.583619
200.683594	-14.569085
202.148437	-14.546198
203.613281	-14.502341
205.078125	-14.465272
206.542969	-14.459878
208.007812	-14.432480
209.472656	-14.407855
210.937500	-14.405763
212.402344	-14.427319
213.867187	-14.425988
215.332031	-14.417548
216.796875	-14.404953
218.261719	-14.337616
219.726562	-14.308514
221.191406	-14.298098
222.656250	-14.248649
224.121094	-14.192875
225.585937	-14.146372
227.050781	-14.123345
228.515625	-14.092169
229.980469	-14.091841
231.445312	-14.105586
232.910156	-14.120499
234.375000	-14.126274
235.839844	-14.104632
237.304687	-14.092725
238.769531	-14.052601
240.234375	-14.043937
241.699219	-14.004068
243.164062	-13.958642
244.628906	-13.938925
246.093750	-13.916391
247.558594	-13.853646
249.023437	-13.790303
250.488281	-13.784143
251.953125	-13.732020
253.417969	-13.659290
254.882812	-13.578301
256.347656	-13.513722
257.812500	-13.482256
259.277344	-13.451058
260.742187	-13.403537
262.207031	-13.377130
263.671875	-13.342244
265.136719	-13.307073
266.601562	-13.244109
268.066406	-13.175513
269.531250	-13.116451
270.996094	-13.064199
272.460937	-13.024238
273.925781	-12.948978
275.390625	-12.855135
276.855469	-12.781706
278.320312	-12.715077
279.785156	-12.694993
281.250000	-12.709236
282.714844	-12.746607
284.179687	-12.815895
285.644531	-12.925063
287.109375	-13.051841
288.574219	-13.217545
290.039062	-13.392948
291.503906	-13.584271
292.968750	-13.724029
294.433594	-13.851304
295.898437	-13.974444
297.363281	-14.078913
298.828125	-14.166730
300.292969	-14.240766
301.757812	-14.305584
303.222656	-14.342139
304.687500	-14.401139
306.152344	-14.491348
307.617187	-14.573168
309.082031	-14.636082
310.546875	-14.689058
312.011719	-14.736904
313.476562	-14.722643
314.941406	-14.734758
316.406250	-14.748603
317.871094	-14.804633
319.335937	-14.859967
320.800781	-14.924413
322.265625	-14.994363
323.730469	-15.083041
325.195312	-15.154176
326.660156	-15.210207
328.125000	-15.276531
329.589844	-15.330705
331.054687	-15.402910
332.519531	-15.411734
333.984375	-15.444374
335.449219	-15.512240
336.914062	-15.517152
338.378906	-15.571708
339.843750	-15.610473
341.308594	-15.657420
342.773437	-15.690764
344.238281	-15.712066
345.703125	-15.725945
347.167969	-15.735545
348.632812	-15.747462
350.097656	-15.554500
351.562500	-15.090606
353.027344	-14.671490
354.492187	-14.422482
355.957031	-14.344596
357.421875	-14.435504
358.886719	-14.684455
360.351562	-15.108495
361.816406	-15.556259
363.281250	-15.700587
364.746094	-15.708200
366.210937	-15.720967
367.675781	-15.738183
369.140625	-15.761194
370.605469	-15.749653
372.070312	-15.753095
373.535156	-15.766739
375.000000	-15.731816
376.464844	-15.716536
377.929687	-15.706517
379.394531	-15.645604
380.859375	-15.600622
382.324219	-15.559241
383.789062	-15.523745
385.253906	-15.486408
386.718750	-15.440081
388.183594	-15.397972
389.648437	-15.357033
391.113281	-15.324657
392.578125	-15.296335
394.042969	-15.282029
395.507812	-15.256051
396.972656	-15.219525
398.437500	-15.145605
399.902344	-15.060020
401.367187	-14.973622
402.832031	-14.896880
404.296875	-14.812572
405.761719	-14.701873
407.226562	-14.562372
408.691406	-14.438070
410.156250	-14.287103
411.621094	-14.162338
413.085937	-14.048224
414.550781	-13.954666
416.015625	-13.883173
417.480469	-13.880792
418.945312	-13.949587
420.410156	-14.041084
421.875000	-14.160115
423.339844	-14.261491
424.804687	-14.369588
426.269531	-14.444311
427.734375	-14.498359
429.199219	-14.583793
430.664062	-14.634020
432.128906	-14.657225
433.593750	-14.683818
435.058594	-14.724503
436.523437	-14.747543
437.988281	-14.769124
439.453125	-14.785538
440.917969	-14.821962
442.382812	-14.885395
443.847656	-14.898203
445.312500	-14.888722
446.777344	-14.897393
448.242187	-14.902458
449.707031	-14.888293
451.171875	-14.770652
452.636719	-14.548621
454.101562	-14.322789
455.566406	-14.211905
457.031250	-14.255797
458.496094	-14.445458
459.960937	-14.679940
461.425781	-14.838754
462.890625	-14.898690
464.355469	-14.895637
465.820312	-14.879185
467.285156	-14.858439
468.750000	-14.884566
470.214844	-14.913604
471.679687	-14.916512
473.144531	-14.897782
474.609375	-14.918148
476.074219	-14.922681
477.539062	-14.950038
479.003906	-14.958949
480.468750	-14.965873
481.933594	-14.980814
483.398437	-14.976154
484.863281	-15.019659
486.328125	-14.986994
487.792969	-14.998472
489.257812	-15.011175
490.722656	-15.055598
492.187500	-15.072019
493.652344	-15.108489
495.117187	-15.106212
496.582031	-15.059453
498.046875	-15.054022
499.511719	-15.083823
500.976562	-15.087303
502.441406	-15.128754
503.906250	-15.147064
505.371094	-15.126090
506.835937	-15.133807
508.300781	-15.171083
509.765625	-15.156283
511.230469	-15.157391
512.695312	-15.189092
514.160156	-15.180244
515.625000	-15.190420
517.089844	-15.230691
518.554687	-15.251125
520.019531	-15.282363
521.484375	-15.249130
522.949219	-15.245056
524.414062	-15.274111
525.878906	-15.278364
527.343750	-15.268189
528.808594	-15.233434
530.273437	-15.200138
531.738281	-15.182948
533.203125	-15.179361
534.667969	-15.185758
536.132812	-15.192146
537.597656	-15.176063
539.062500	-15.153602
540.527344	-15.131241
541.992187	-15.072308
543.457031	-14.983063
544.921875	-14.925143
546.386719	-14.852406
547.851562	-14.756990
549.316406	-14.684253
550.781250	-14.579212
552.246094	-14.482220
553.710937	-14.400227
555.175781	-14.326144
556.640625	-14.316116
558.105469	-14.374571
559.570312	-14.482893
561.035156	-14.586712
562.500000	-14.716595
563.964844	-14.860803
565.429687	-15.004706
566.894531	-15.102786
568.359375	-15.244521
569.824219	-15.371831
571.289062	-15.437010
572.753906	-15.485179
574.218750	-15.583105
575.683594	-15.657772
577.148437	-15.698734
578.613281	-15.727252
580.078125	-15.789024
581.542969	-15.822329
583.007812	-15.865576
584.472656	-15.901039
585.937500	-15.929236
587.402344	-15.969781
588.867187	-16.003991
590.332031	-16.075513
591.796875	-16.080940
593.261719	-16.101032
594.726562	-16.136647
596.191406	-16.184466
597.656250	-16.226696
599.121094	-16.254486
600.585937	-16.289895
602.050781	-16.258442
603.515625	-16.274720
604.980469	-16.267014
606.445312	-16.310199
607.910156	-16.325024
609.375000	-16.335520
610.839844	-16.345022
612.304687	-16.324300
613.769531	-16.305715
615.234375	-16.301746
616.699219	-16.344474
618.164062	-16.313774
619.628906	-16.288449
621.093750	-16.307727
622.558594	-16.262878
624.023437	-16.280746
625.488281	-16.281676
626.953125	-16.289659
628.417969	-16.283211
629.882812	-16.292346
631.347656	-16.262062
632.812500	-16.236106
634.277344	-16.237128
635.742187	-16.234718
637.207031	-16.201669
638.671875	-16.194426
640.136719	-16.208246
641.601562	-16.242918
643.066406	-16.163502
644.531250	-16.137647
645.996094	-16.115749
647.460937	-16.098816
648.925781	-16.099708
650.390625	-15.945682
651.855469	-15.539284
653.320312	-15.166001
654.785156	-14.947518
656.250000	-14.897509
657.714844	-15.009655
659.179687	-15.279079
660.644531	-15.559960
662.109375	-15.688097
663.574219	-15.647302
665.039062	-15.589744
666.503906	-15.486651
667.968750	-15.420510
669.433594	-15.374319
670.898437	-15.369079
672.363281	-15.330609
673.828125	-15.278268
675.292969	-15.231618
676.757812	-15.186078
678.222656	-15.096655
679.687500	-14.989192
681.152344	-14.869546
682.617187	-14.777829
684.082031	-14.665436
685.546875	-14.569697
687.011719	-14.433891
688.476562	-14.324836
689.941406	-14.254009
691.406250	-14.219851
692.871094	-14.209984
694.335937	-14.211031
695.800781	-14.240175
697.265625	-14.278753
698.730469	-14.354342
700.195312	-14.447481
701.660156	-14.530116
703.125000	-14.614811
704.589844	-14.674158
706.054687	-14.719426
707.519531	-14.781296
708.984375	-14.826745
710.449219	-14.857254
711.914062	-14.909125
713.378906	-14.965753
714.843750	-15.015689
716.308594	-15.065576
717.773437	-15.134476
719.238281	-15.200258
720.703125	-15.219734
722.167969	-15.227338
723.632812	-15.260700
725.097656	-15.312343
726.562500	-15.339560
728.027344	-15.339539
729.492187	-15.368885
730.957031	-15.427391
732.421875	-15.472298
733.886719	-15.539591
735.351562	-15.637311
736.816406	-15.669940
738.281250	-15.679190
739.746094	-15.704653
741.210937	-15.727355
742.675781	-15.738176
744.140625	-15.767492
745.605469	-15.812118
747.070312	-15.811719
748.535156	-15.838059
750.000000	-15.694496
751.464844	-15.316886
752.929687	-14.882900
754.394531	-14.619048
755.859375	-14.527094
757.324219	-14.600623
758.789062	-14.846570
760.253906	-15.262868
761.718750	-15.772865
763.183594	-16.075276
764.648437	-16.152623
766.113281	-16.199600
767.578125	-16.242180
769.042969	-16.213535
770.507812	-16.177125
771.972656	-16.180471
773.437500	-16.201603
774.902344	-16.199725
776.367187	-16.216328
777.832031	-16.280862
779.296875	-16.312030
780.761719	-16.334844
782.226562	-16.320963
783.691406	-16.325399
785.156250	-16.371662
786.621094	-16.383297
788.085937	-16.395132
789.550781	-16.374648
791.015625	-16.350601
792.480469	-16.349372
793.945312	-16.327897
795.410156	-16.312355
796.875000	-16.297449
798.339844	-16.298760
799.804687	-16.287563
801.269531	-16.261415
802.734375	-16.242041
804.199219	-16.227884
805.664062	-16.225699
807.128906	-16.234308
808.593750	-16.238824
810.058594	-16.241027
811.523437	-16.208117
812.988281	-16.193588
814.453125	-16.128371
815.917969	-16.074808
817.382812	-15.969676
818.847656	-15.873678
820.312500	-15.801721
821.777344	-15.726689
823.242187	-15.664638
824.707031	-15.566805
826.171875	-15.451938
827.636719	-15.395699
829.101562	-15.367276
830.566406	-15.372118
832.031250	-15.364622
833.496094	-15.400782
834.960937	-15.451384
836.425781	-15.532406
837.890625	-15.636086
839.355469	-15.731606
840.820312	-15.827092
842.285156	-15.891242
843.750000	-15.962732
845.214844	-16.027663
846.679687	-16.061394
848.144531	-16.058148
849.609375	-16.053263
851.074219	-15.906350
852.539062	-15.514907
854.003906	-15.192504
855.468750	-15.033419
856.933594	-15.044022
858.398437	-15.224351
859.863281	-15.577097
861.328125	-16.055122
862.792969	-16.403301
864.257812	-16.543655
865.722656	-16.614431
867.187500	-16.610705
868.652344	-16.610657
870.117187	-16.612922
871.582031	-16.641268
873.046875	-16.638120
874.511719	-16.684732
875.976562	-16.716870
877.441406	-16.698550
878.906250	-16.682478
880.371094	-16.672140
881.835937	-16.672317
883.300781	-16.710543
884.765625	-16.766657
886.230469	-16.780141
887.695312	-16.769613
889.160156	-16.759242
890.625000	-16.749402
892.089844	-16.716874
893.554687	-16.681896
895.019531	-16.666478
896.484375	-16.652992
897.949219	-16.619467
899.414062	-16.616873
900.878906	-16.595230
902.343750	-16.593274
903.808594	-16.547823
905.273437	-16.521716
906.738281	-16.499946
908.203125	-16.486297
909.667969	-16.512631
911.132812	-16.487787
912.597656	-16.484976
914.062500	-16.461404
915.527344	-16.447787
916.992187	-16.451312
918.457031	-16.422531
919.921875	-16.413898
921.386719	-16.381276
922.851562	-16.301378
924.316406	-16.246896
925.781250	-16.188154
927.246094	-16.163342
928.710937	-16.141625
930.175781	-16.109686
931.640625	-16.093063
933.105469	-16.054262
934.570312	-16.051281
936.035156	-16.008509
937.500000	-15.975036
938.964844	-15.951036
940.429687	-15.919612
941.894531	-15.885158
943.359375	-15.838407
944.824219	-15.804544
946.289062	-15.708839
947.753906	-15.649041
949.218750	-15.582575
950.683594	-15.529695
952.148437	-15.405349
953.613281	-15.302786
955.078125	-15.203744
956.542969	-15.128831
958.007812	-15.113635
959.472656	-15.111634
960.937500	-15.083650
962.402344	-15.005308
963.867187	-14.947843
965.332031	-14.907385
966.796875	-14.886787
968.261719	-14.869970
969.726562	-14.861067
971.191406	-14.906498
972.656250	-14.968353
974.121094	-14.989527
975.585937	-15.069778
977.050781	-15.122642
978.515625	-15.191238
979.980469	-15.274041
981.445312	-15.355454
982.910156	-15.419685
984.375000	-15.494933
985.839844	-15.565463
987.304687	-15.665767
988.769531	-15.774475
990.234375	-15.888213
991.699219	-15.951971
993.164062	-16.040622
994.628906	-16.116627
996.093750	-16.163718
997.558594	-16.239593

