# Cursors in Graph
f in Hz	A in dBV
133.300781	-12.657294
134.765625	-12.503911
136.230469	-12.384098
137.695312	-12.351834
139.160156	-12.383831
140.625000	-12.492273
142.089844	-12.642827
143.554687	-12.853811
145.019531	-13.064735
146.484375	-13.297858
147.949219	-13.462865
149.414062	-13.566994
150.878906	-13.624075
152.343750	-13.508615
153.808594	-13.314186
155.273437	-13.185387
156.738281	-13.195087
158.203125	-13.370166
159.667969	-13.681625
161.132812	-14.080062
162.597656	-14.272422
164.062500	-14.342220
165.527344	-14.393142
166.992187	-14.424933
168.457031	-14.436476
169.921875	-14.466642
171.386719	-14.480125
172.851562	-14.524765
174.316406	-14.549192
175.781250	-14.557744
177.246094	-14.578402
178.710937	-14.563874
180.175781	-14.560783
181.640625	-14.571714
183.105469	-14.607942
184.570312	-14.655507
186.035156	-14.655881
187.500000	-14.659361
188.964844	-14.684661
190.429687	-14.666207
191.894531	-14.650094
193.359375	-14.630399
194.824219	-14.614639
196.289062	-14.588954
197.753906	-14.562393
199.218750	-14.534829
200.683594	-14.491241
202.148437	-14.493301
203.613281	-14.509088
205.078125	-14.529294
206.542969	-14.473851
208.007812	-14.419049
209.472656	-14.366268
210.937500	-14.333651
212.402344	-14.322259
213.867187	-14.264289
215.332031	-14.206052
216.796875	-14.195096
218.261719	-14.188264
219.726562	-14.162757
221.191406	-14.151846
222.656250	-14.091345
224.121094	-14.040850
225.585937	-13.999629
227.050781	-13.989470
228.515625	-13.953882
229.980469	-13.913014
231.445312	-13.877323
232.910156	-13.853690
234.375000	-13.844043
235.839844	-13.812824
237.304687	-13.790621
238.769531	-13.779970
240.234375	-13.779684
241.699219	-13.783027
243.164062	-13.726874
244.628906	-13.669242
246.093750	-13.583396
247.558594	-13.531440
249.023437	-13.472185
250.488281	-13.419560
251.953125	-13.343502
253.417969	-13.302900
254.882812	-13.243219
256.347656	-13.158935
257.812500	-13.098722
259.277344	-13.040805
260.742187	-12.940653
262.207031	-12.856176
263.671875	-12.794768
265.136719	-12.751917
266.601562	-12.717168
268.066406	-12.647468
269.531250	-12.611449
270.996094	-12.594804
272.460937	-12.594375
273.925781	-12.656399
275.390625	-12.759020
276.855469	-12.889434
278.320312	-12.993428
279.785156	-13.130169
281.250000	-13.271842
282.714844	-13.375173
284.179687	-13.473180
285.644531	-13.575569
287.109375	-13.706552
288.574219	-13.881153
290.039062	-13.999136
291.503906	-14.095392
292.968750	-14.154010
294.433594	-14.226655
295.898437	-14.285586
297.363281	-14.353263
298.828125	-14.415762
300.292969	-14.491654
301.757812	-14.529097
303.222656	-14.574713
304.687500	-14.634777
306.152344	-14.696617
307.617187	-14.750481
309.082031	-14.813306
310.546875	-14.831755
312.011719	-14.853062
313.476562	-14.833539
314.941406	-14.837595
316.406250	-14.816685
317.871094	-14.813174
319.335937	-14.825390
320.800781	-14.902783
322.265625	-15.009844
323.730469	-15.069276
325.195312	-15.137662
326.660156	-15.220666
328.125000	-15.300583
329.589844	-15.334031
331.054687	-15.369607
332.519531	-15.408125
333.984375	-15.457860
335.449219	-15.494015
336.914062	-15.535494
338.378906	-15.577531
339.843750	-15.548111
341.308594	-15.561125
342.773437	-15.548498
344.238281	-15.534767
345.703125	-15.572232
347.167969	-15.604326
348.632812	-15.608200
350.097656	-15.442256
351.562500	-15.000875
353.027344	-14.589724
354.492187	-14.339270
355.957031	-14.256550
357.421875	-14.337687
358.886719	-14.582574
360.351562	-14.978798
361.816406	-15.388121
363.281250	-15.583063
364.746094	-15.650069
366.210937	-15.641422
367.675781	-15.608025
369.140625	-15.572777
370.605469	-15.530261
372.070312	-15.510121
373.535156	-15.476382
375.000000	-15.448063
376.464844	-15.425780
377.929687	-15.386511
379.394531	-15.328904
380.859375	-15.271104
382.324219	-15.234342
383.789062	-15.150851
385.253906	-15.043048
386.718750	-14.973209
388.183594	-14.908011
389.648437	-14.828331
391.113281	-14.749594
392.578125	-14.634818
394.042969	-14.529401
395.507812	-14.438882
396.972656	-14.348367
398.437500	-14.199491
399.902344	-14.068639
401.367187	-13.976990
402.832031	-13.935093
404.296875	-13.906935
405.761719	-13.910813
407.226562	-13.966801
408.691406	-14.050694
410.156250	-14.202578
411.621094	-14.304949
413.085937	-14.399237
414.550781	-14.489312
416.015625	-14.548777
417.480469	-14.638938
418.945312	-14.722875
420.410156	-14.777930
421.875000	-14.821138
423.339844	-14.879577
424.804687	-14.934317
426.269531	-14.986767
427.734375	-15.010287
429.199219	-14.998879
430.664062	-15.003279
432.128906	-14.992146
433.593750	-14.985929
435.058594	-14.997329
436.523437	-15.029546
437.988281	-15.042341
439.453125	-15.058908
440.917969	-15.075583
442.382812	-15.050953
443.847656	-15.041475
445.312500	-15.047201
446.777344	-15.047482
448.242187	-15.082407
449.707031	-15.058711
451.171875	-14.908660
452.636719	-14.588769
454.101562	-14.296589
455.566406	-14.159999
457.031250	-14.185529
458.496094	-14.365510
459.960937	-14.636967
461.425781	-14.862305
462.890625	-14.949772
464.355469	-14.934055
465.820312	-14.907378
467.285156	-14.921081
468.750000	-14.960616
470.214844	-14.983065
471.679687	-14.982088
473.144531	-14.972515
474.609375	-14.969522
476.074219	-14.964671
477.539062	-14.926776
479.003906	-14.912112
480.468750	-14.924897
481.933594	-14.960342
483.398437	-14.946727
484.863281	-14.955024
486.328125	-14.965118
487.792969	-15.001497
489.257812	-14.999511
490.722656	-14.990771
492.187500	-14.973219
493.652344	-14.997009
495.117187	-14.991946
496.582031	-14.997732
498.046875	-15.023192
499.511719	-15.057432
500.976562	-15.061507
502.441406	-15.080753
503.906250	-15.047754
505.371094	-15.002667
506.835937	-14.954581
508.300781	-14.932319
509.765625	-14.939401
511.230469	-14.976595
512.695312	-15.002934
514.160156	-14.992524
515.625000	-14.995334
517.089844	-14.980447
518.554687	-14.988073
520.019531	-14.961979
521.484375	-14.937694
522.949219	-14.895368
524.414062	-14.841509
525.878906	-14.773015
527.343750	-14.698253
528.808594	-14.625859
530.273437	-14.564896
531.738281	-14.488353
533.203125	-14.419827
534.667969	-14.354503
536.132812	-14.290830
537.597656	-14.249512
539.062500	-14.258519
540.527344	-14.295146
541.992187	-14.371543
543.457031	-14.479263
544.921875	-14.605124
546.386719	-14.751120
547.851562	-14.908952
549.316406	-15.048792
550.781250	-15.141541
552.246094	-15.130031
553.710937	-14.971627
555.175781	-14.862196
556.640625	-14.852048
558.105469	-14.984251
559.570312	-15.242508
561.035156	-15.496373
562.500000	-15.654443
563.964844	-15.754325
565.429687	-15.802871
566.894531	-15.859250
568.359375	-15.904758
569.824219	-15.960256
571.289062	-16.017044
572.753906	-16.065119
574.218750	-16.096130
575.683594	-16.102826
577.148437	-16.133981
578.613281	-16.151894
580.078125	-16.183294
581.542969	-16.216099
583.007812	-16.206851
584.472656	-16.229983
585.937500	-16.246558
587.402344	-16.298949
588.867187	-16.347390
590.332031	-16.388514
591.796875	-16.389119
593.261719	-16.353128
594.726562	-16.347071
596.191406	-16.365848
597.656250	-16.377002
599.121094	-16.426394
600.585937	-16.405681
602.050781	-16.365366
603.515625	-16.350156
604.980469	-16.353646
606.445312	-16.377100
607.910156	-16.389451
609.375000	-16.400373
610.839844	-16.377006
612.304687	-16.372079
613.769531	-16.367219
615.234375	-16.344256
616.699219	-16.346446
618.164062	-16.342366
619.628906	-16.293230
621.093750	-16.256703
622.558594	-16.204121
624.023437	-16.188430
625.488281	-16.211879
626.953125	-16.201519
628.417969	-16.169309
629.882812	-16.114980
631.347656	-16.110304
632.812500	-16.058184
634.277344	-16.013557
635.742187	-15.982381
637.207031	-15.956698
638.671875	-15.940219
640.136719	-15.875973
641.601562	-15.800886
643.066406	-15.747157
644.531250	-15.718246
645.996094	-15.683664
647.460937	-15.671965
648.925781	-15.620585
650.390625	-15.448524
651.855469	-15.234604
653.320312	-14.947237
654.785156	-14.739743
656.250000	-14.673571
657.714844	-14.717390
659.179687	-14.790851
660.644531	-14.794922
662.109375	-14.720960
663.574219	-14.578470
665.039062	-14.426787
666.503906	-14.325284
667.968750	-14.273820
669.433594	-14.264514
670.898437	-14.259136
672.363281	-14.269589
673.828125	-14.335279
675.292969	-14.421613
676.757812	-14.543044
678.222656	-14.619158
679.687500	-14.669562
681.152344	-14.746622
682.617187	-14.793829
684.082031	-14.869493
685.546875	-14.960055
687.011719	-15.014108
688.476562	-15.053384
689.941406	-15.022218
691.406250	-15.009592
692.871094	-15.010547
694.335937	-15.044768
695.800781	-15.095112
697.265625	-15.149134
698.730469	-15.176284
700.195312	-15.190010
701.660156	-15.203741
703.125000	-15.236612
704.589844	-15.271783
706.054687	-15.347655
707.519531	-15.377370
708.984375	-15.383863
710.449219	-15.405424
711.914062	-15.405122
713.378906	-15.405875
714.843750	-15.423632
716.308594	-15.450276
717.773437	-15.435383
719.238281	-15.423967
720.703125	-15.444962
722.167969	-15.468209
723.632812	-15.523917
725.097656	-15.602067
726.562500	-15.667318
728.027344	-15.690299
729.492187	-15.724830
730.957031	-15.749620
732.421875	-15.770145
733.886719	-15.783210
735.351562	-15.789632
736.816406	-15.806146
738.281250	-15.793179
739.746094	-15.787536
741.210937	-15.816968
742.675781	-15.819164
744.140625	-15.832585
745.605469	-15.842117
747.070312	-15.850729
748.535156	-15.828418
750.000000	-15.625080
751.464844	-15.166549
752.929687	-14.744959
754.394531	-14.472170
755.859375	-14.358553
757.324219	-14.407739
758.789062	-14.618415
760.253906	-14.996931
761.718750	-15.533073
763.183594	-15.942891
764.648437	-16.025990
766.113281	-16.004200
767.578125	-15.995867
769.042969	-16.020761
770.507812	-16.017875
771.972656	-15.998598
773.437500	-15.986650
774.902344	-15.957319
776.367187	-15.933132
777.832031	-15.923126
779.296875	-15.926803
780.761719	-15.940054
782.226562	-15.936418
783.691406	-15.908819
785.156250	-15.877824
786.621094	-15.863765
788.085937	-15.837639
789.550781	-15.772993
791.015625	-15.700376
792.480469	-15.637187
793.945312	-15.553596
795.410156	-15.441806
796.875000	-15.349090
798.339844	-15.247885
799.804687	-15.168504
801.269531	-15.088762
802.734375	-15.025409
804.199219	-15.023861
805.664062	-15.062034
807.128906	-15.108870
808.593750	-15.205067
810.058594	-15.310314
811.523437	-15.436800
812.988281	-15.550272
814.453125	-15.648615
815.917969	-15.759215
817.382812	-15.828132
818.847656	-15.872432
820.312500	-15.917679
821.777344	-15.961609
823.242187	-16.014880
824.707031	-16.060128
826.171875	-16.107600
827.636719	-16.148275
829.101562	-16.196830
830.566406	-16.265415
832.031250	-16.316476
833.496094	-16.346441
834.960937	-16.369572
836.425781	-16.413783
837.890625	-16.468738
839.355469	-16.487437
840.820312	-16.483763
842.285156	-16.452776
843.750000	-16.438879
845.214844	-16.448974
846.679687	-16.451407
848.144531	-16.454826
849.609375	-16.284618
851.074219	-15.796500
852.539062	-15.292152
854.003906	-14.961184
855.468750	-14.797014
856.933594	-14.797580
858.398437	-14.964599
859.863281	-15.304488
861.328125	-15.823824
862.792969	-16.373915
864.257812	-16.575844
865.722656	-16.586585
867.187500	-16.590149
868.652344	-16.608293
870.117187	-16.612022
871.582031	-16.597096
873.046875	-16.575893
874.511719	-16.534108
875.976562	-16.509343
877.441406	-16.480789
878.906250	-16.488113
880.371094	-16.479208
881.835937	-16.428061
883.300781	-16.421370
884.765625	-16.437149
886.230469	-16.429314
887.695312	-16.423673
889.160156	-16.409999
890.625000	-16.430269
892.089844	-16.423881
893.554687	-16.353659
895.019531	-16.280276
896.484375	-16.232524
897.949219	-16.219339
899.414062	-16.170662
900.878906	-16.123559
902.343750	-16.062107
903.808594	-16.009940
905.273437	-15.964153
906.738281	-15.907924
908.203125	-15.888849
909.667969	-15.846604
911.132812	-15.814521
912.597656	-15.779211
914.062500	-15.734653
915.527344	-15.638880
916.992187	-15.590518
918.457031	-15.519583
919.921875	-15.435529
921.386719	-15.339457
922.851562	-15.270769
924.316406	-15.197716
925.781250	-15.113597
927.246094	-15.034069
928.710937	-14.938954
930.175781	-14.819275
931.640625	-14.730335
933.105469	-14.651217
934.570312	-14.571477
936.035156	-14.545668
937.500000	-14.540690
938.964844	-14.543701
940.429687	-14.625932
941.894531	-14.687526
943.359375	-14.734382
944.824219	-14.800294
946.289062	-14.868000
947.753906	-14.941962
949.218750	-14.985164
950.683594	-15.061645
952.148437	-15.113948
953.613281	-15.085898
955.078125	-15.060067
956.542969	-15.057044
958.007812	-15.136545
959.472656	-15.320975
960.937500	-15.485013
962.402344	-15.615386
963.867187	-15.681231
965.332031	-15.728231
966.796875	-15.754141
968.261719	-15.805279
969.726562	-15.863701
971.191406	-15.958253
972.656250	-16.043235
974.121094	-16.099922
975.585937	-16.112254
977.050781	-16.129258
978.515625	-16.145242
979.980469	-16.168042
981.445312	-16.195987
982.910156	-16.177103
984.375000	-16.194372
985.839844	-16.239060
987.304687	-16.255434
988.769531	-16.288050
990.234375	-16.308039
991.699219	-16.356747
993.164062	-16.424883
994.628906	-16.491106
996.093750	-16.561894
997.558594	-16.633914

