# Cursors in Graph
f in Hz	A in dBV
218.261719	-14.296360
219.726562	-14.219619
221.191406	-14.155388
222.656250	-14.119384
224.121094	-14.078732
225.585937	-14.049196
227.050781	-14.026392
228.515625	-14.008207
229.980469	-13.981072
231.445312	-13.958109
232.910156	-13.950289
234.375000	-13.932075
235.839844	-13.896077
237.304687	-13.888737
238.769531	-13.883714
240.234375	-13.835309
241.699219	-13.824309
243.164062	-13.776768
244.628906	-13.713242
246.093750	-13.683901
247.558594	-13.673602
249.023437	-13.640655
250.488281	-13.579635
251.953125	-13.518626
253.417969	-13.445080
254.882812	-13.391067
256.347656	-13.358279
257.812500	-13.343874
259.277344	-13.299416
260.742187	-13.265527
262.207031	-13.189465
263.671875	-13.103730
265.136719	-13.060754
266.601562	-12.976200
268.066406	-12.901707
269.531250	-12.821822
270.996094	-12.743339
272.460937	-12.681110
273.925781	-12.624847
275.390625	-12.656763
276.855469	-12.705905
278.320312	-12.801951
279.785156	-12.930202
281.250000	-13.038338
282.714844	-13.184753
284.179687	-13.319267
285.644531	-13.468514
287.109375	-13.622814
288.574219	-13.734533
290.039062	-13.834406
291.503906	-13.935972
292.968750	-13.997213
294.433594	-14.072278
295.898437	-14.166904
297.363281	-14.261292
298.828125	-14.346235
300.292969	-14.452003
301.757812	-14.541081
303.222656	-14.594617
304.687500	-14.595066
306.152344	-14.653051
307.617187	-14.666212
309.082031	-14.714023
310.546875	-14.757964
312.011719	-14.855734
313.476562	-14.873346
314.941406	-14.877788
316.406250	-14.895048
317.871094	-14.943741
319.335937	-14.999534
320.800781	-15.099666
322.265625	-15.178698
323.730469	-15.217854
325.195312	-15.222279
326.660156	-15.257724
328.125000	-15.298992
329.589844	-15.361515
331.054687	-15.393030
332.519531	-15.438603
333.984375	-15.462548
335.449219	-15.507259
336.914062	-15.549417
338.378906	-15.630330
339.843750	-15.632021
341.308594	-15.654906
342.773437	-15.685023
344.238281	-15.732304
345.703125	-15.725191
347.167969	-15.731196
348.632812	-15.737885
350.097656	-15.640587
351.562500	-15.402846
353.027344	-15.108844
354.492187	-14.895911
355.957031	-14.834458
357.421875	-14.924301
358.886719	-15.147784
360.351562	-15.461354
361.816406	-15.659650
363.281250	-15.677850
364.746094	-15.712987
366.210937	-15.707466
367.675781	-15.676515
369.140625	-15.659217
370.605469	-15.670479
372.070312	-15.666270
373.535156	-15.650507
375.000000	-15.635438
376.464844	-15.617264
377.929687	-15.569582
379.394531	-15.503295
380.859375	-15.446708
382.324219	-15.375450
383.789062	-15.302961
385.253906	-15.257302
386.718750	-15.222490
388.183594	-15.165228
389.648437	-15.138836
391.113281	-15.125510
392.578125	-15.069289
394.042969	-14.987964
395.507812	-14.910569
396.972656	-14.820981
398.437500	-14.705241
399.902344	-14.601760
401.367187	-14.451760
402.832031	-14.304189
404.296875	-14.177479
405.761719	-14.039981
407.226562	-13.906650
408.691406	-13.850833
410.156250	-13.888386
411.621094	-13.928562
413.085937	-14.035538
414.550781	-14.149345
416.015625	-14.261022
417.480469	-14.349231
418.945312	-14.457318
420.410156	-14.589276
421.875000	-14.695054
423.339844	-14.752036
424.804687	-14.808197
426.269531	-14.838948
427.734375	-14.895489
429.199219	-14.938752
430.664062	-14.923483
432.128906	-14.935734
433.593750	-14.976491
435.058594	-14.995165
436.523437	-14.978354
437.988281	-14.985798
439.453125	-14.976046
440.917969	-14.983356
442.382812	-14.986659
443.847656	-14.996797
445.312500	-15.012832
446.777344	-15.030368
448.242187	-15.036013
449.707031	-15.041071
451.171875	-14.959473
452.636719	-14.783795
454.101562	-14.576596
455.566406	-14.483195
457.031250	-14.525596
458.496094	-14.664470
459.960937	-14.850009
461.425781	-15.001830
462.890625	-15.022620
464.355469	-15.035099
465.820312	-15.005449
467.285156	-14.980068
468.750000	-14.935842
470.214844	-14.912096
471.679687	-14.924178
473.144531	-14.946808
474.609375	-14.991474
476.074219	-14.995018
477.539062	-15.002494
479.003906	-15.010217
480.468750	-15.003043
481.933594	-14.982053
483.398437	-15.011795
484.863281	-15.004423
486.328125	-15.002239
487.792969	-14.995051
489.257812	-14.987230
490.722656	-14.976411
492.187500	-14.980519
493.652344	-15.002157
495.117187	-15.036951
496.582031	-15.081521
498.046875	-15.111380
499.511719	-15.098329
500.976562	-15.090436
502.441406	-15.066347
503.906250	-15.048302
505.371094	-15.055411
506.835937	-15.093546
508.300781	-15.125714
509.765625	-15.121232
511.230469	-15.116534
512.695312	-15.121081
514.160156	-15.117832
515.625000	-15.102341
517.089844	-15.118393
518.554687	-15.132231
520.019531	-15.125961
521.484375	-15.106240
522.949219	-15.072370
524.414062	-15.108773
525.878906	-15.092055
527.343750	-15.031515
528.808594	-15.008621
530.273437	-14.947682
531.738281	-14.893816
533.203125	-14.840451
534.667969	-14.751292
536.132812	-14.671631
537.597656	-14.566649
539.062500	-14.464205
540.527344	-14.388243
541.992187	-14.333468
543.457031	-14.288867
544.921875	-14.271534
546.386719	-14.328351
547.851562	-14.403154
549.316406	-14.492807
550.781250	-14.619357
552.246094	-14.766017
553.710937	-14.869319
555.175781	-14.891892
556.640625	-14.981287
558.105469	-15.115334
559.570312	-15.259112
561.035156	-15.404067
562.500000	-15.497787
563.964844	-15.578742
565.429687	-15.634037
566.894531	-15.707188
568.359375	-15.741589
569.824219	-15.802349
571.289062	-15.855021
572.753906	-15.925583
574.218750	-15.940362
575.683594	-15.974678
577.148437	-16.023274
578.613281	-16.077173
580.078125	-16.110516
581.542969	-16.127323
583.007812	-16.175819
584.472656	-16.210251
585.937500	-16.190374
587.402344	-16.205893
588.867187	-16.257439
590.332031	-16.272390
591.796875	-16.290303
593.261719	-16.288702
594.726562	-16.333644
596.191406	-16.330503
597.656250	-16.347437
599.121094	-16.344074
600.585937	-16.352540
602.050781	-16.384924
603.515625	-16.413809
604.980469	-16.383013
606.445312	-16.378118
607.910156	-16.350507
609.375000	-16.326988
610.839844	-16.323696
612.304687	-16.337882
613.769531	-16.325934
615.234375	-16.333583
616.699219	-16.352451
618.164062	-16.361349
619.628906	-16.344397
621.093750	-16.306647
622.558594	-16.277947
624.023437	-16.313180
625.488281	-16.311795
626.953125	-16.325202
628.417969	-16.303720
629.882812	-16.273922
631.347656	-16.258373
632.812500	-16.252757
634.277344	-16.239587
635.742187	-16.237918
637.207031	-16.196942
638.671875	-16.135512
640.136719	-16.044957
641.601562	-15.976455
643.066406	-15.949321
644.531250	-15.916451
645.996094	-15.896043
647.460937	-15.873951
648.925781	-15.845105
650.390625	-15.756198
651.855469	-15.577975
653.320312	-15.367532
654.785156	-15.193593
656.250000	-15.145166
657.714844	-15.219681
659.179687	-15.315866
660.644531	-15.340476
662.109375	-15.300862
663.574219	-15.197320
665.039062	-15.075050
666.503906	-14.935661
667.968750	-14.846397
669.433594	-14.732193
670.898437	-14.658315
672.363281	-14.567895
673.828125	-14.476465
675.292969	-14.393554
676.757812	-14.310764
678.222656	-14.281225
679.687500	-14.284447
681.152344	-14.290566
682.617187	-14.354424
684.082031	-14.392411
685.546875	-14.439367
687.011719	-14.504734
688.476562	-14.574841
689.941406	-14.638214
691.406250	-14.713573
692.871094	-14.777806
694.335937	-14.841562
695.800781	-14.888284
697.265625	-14.943376
698.730469	-14.974565
700.195312	-15.021538
701.660156	-15.062359
703.125000	-15.057398
704.589844	-15.109633
706.054687	-15.140935
707.519531	-15.194062
708.984375	-15.246233
710.449219	-15.290190
711.914062	-15.293286
713.378906	-15.294651
714.843750	-15.268764
716.308594	-15.301604
717.773437	-15.383727
719.238281	-15.438881
720.703125	-15.445670
722.167969	-15.450299
723.632812	-15.477383
725.097656	-15.509727
726.562500	-15.536375
728.027344	-15.556101
729.492187	-15.609899
730.957031	-15.616021
732.421875	-15.629127
733.886719	-15.641394
735.351562	-15.689037
736.816406	-15.731444
738.281250	-15.753381
739.746094	-15.775176
741.210937	-15.793577
742.675781	-15.826335
744.140625	-15.839244
745.605469	-15.876150
747.070312	-15.869892
748.535156	-15.883070
750.000000	-15.794155
751.464844	-15.442476
752.929687	-15.046984
754.394531	-14.795261
755.859375	-14.713313
757.324219	-14.797782
758.789062	-15.051187
760.253906	-15.460594
761.718750	-15.869356
763.183594	-16.090694
764.648437	-16.108940
766.113281	-16.158912
767.578125	-16.152557
769.042969	-16.112008
770.507812	-16.087395
771.972656	-16.073188
773.437500	-16.042155
774.902344	-16.054087
776.367187	-16.048497
777.832031	-16.056128
779.296875	-16.088312
780.761719	-16.097355
782.226562	-16.125075
783.691406	-16.141971
785.156250	-16.115306
786.621094	-16.097802
788.085937	-16.092314
789.550781	-16.053556
791.015625	-16.015385
792.480469	-15.997438
793.945312	-15.982283
795.410156	-15.966269
796.875000	-15.893851
798.339844	-15.828129
799.804687	-15.745486
801.269531	-15.680443
802.734375	-15.636902
804.199219	-15.622070
805.664062	-15.560145
807.128906	-15.467033
808.593750	-15.360828
810.058594	-15.286952
811.523437	-15.186322
812.988281	-15.131512
814.453125	-15.120491
815.917969	-15.143525
817.382812	-15.207897
818.847656	-15.280640
820.312500	-15.344608
821.777344	-15.430234
823.242187	-15.514095
824.707031	-15.585672
826.171875	-15.681907
827.636719	-15.773383
829.101562	-15.864164
830.566406	-15.942472
832.031250	-16.014511
833.496094	-16.104499
834.960937	-16.193979
836.425781	-16.226895
837.890625	-16.257614
839.355469	-16.317986
840.820312	-16.333239
842.285156	-16.320318
843.750000	-16.329400
845.214844	-16.358993
846.679687	-16.427765
848.144531	-16.445222
849.609375	-16.324484
851.074219	-15.990937
852.539062	-15.560868
854.003906	-15.275934
855.468750	-15.150950
856.933594	-15.191844
858.398437	-15.397757
859.863281	-15.770652
861.328125	-16.237714
862.792969	-16.494023
864.257812	-16.584573
865.722656	-16.633006
867.187500	-16.635996
868.652344	-16.600218
870.117187	-16.583514
871.582031	-16.578986
873.046875	-16.578748
874.511719	-16.586229
875.976562	-16.564369
877.441406	-16.536948
878.906250	-16.526432
880.371094	-16.503418
881.835937	-16.506945
883.300781	-16.539266
884.765625	-16.517614
886.230469	-16.515385
887.695312	-16.520839
889.160156	-16.528451
890.625000	-16.519001
892.089844	-16.534437
893.554687	-16.534604
895.019531	-16.522357
896.484375	-16.471646
897.949219	-16.433162
899.414062	-16.366920
900.878906	-16.319372
902.343750	-16.291900
903.808594	-16.261914
905.273437	-16.232082
906.738281	-16.198463
908.203125	-16.167351
909.667969	-16.132077
911.132812	-16.100561
912.597656	-16.111041
914.062500	-16.064448
915.527344	-16.025524
916.992187	-15.994600
918.457031	-15.949311
919.921875	-15.904426
921.386719	-15.843801
922.851562	-15.750132
924.316406	-15.669097
925.781250	-15.633970
927.246094	-15.572255
928.710937	-15.495400
930.175781	-15.433677
931.640625	-15.367365
933.105469	-15.312605
934.570312	-15.257377
936.035156	-15.184429
937.500000	-15.089342
938.964844	-15.017852
940.429687	-14.988455
941.894531	-14.925367
943.359375	-14.880706
944.824219	-14.810977
946.289062	-14.758161
947.753906	-14.725992
949.218750	-14.721963
950.683594	-14.694017
952.148437	-14.655922
953.613281	-14.663745
955.078125	-14.684689
956.542969	-14.717706
958.007812	-14.795571
959.472656	-14.935035
960.937500	-15.016609
962.402344	-15.089657
963.867187	-15.178796
965.332031	-15.280901
966.796875	-15.381590
968.261719	-15.493705
969.726562	-15.593735
971.191406	-15.637406
972.656250	-15.659847
974.121094	-15.718478
975.585937	-15.807454
977.050781	-15.874776
978.515625	-15.942101
979.980469	-15.979321
981.445312	-16.042630
982.910156	-16.101956
984.375000	-16.130286
985.839844	-16.189853
987.304687	-16.224601
988.769531	-16.249372
990.234375	-16.306260
991.699219	-16.361558
993.164062	-16.410456
994.628906	-16.450151
996.093750	-16.445756
997.558594	-16.476315

