X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-6.000000e-04,1.000000e-06
0,-1.80e+00,-2.00e-01,-6.40e-01,
1,-2.20e+00,-1.20e-01,-6.80e-01,
2,-2.20e+00,-1.20e-01,-6.40e-01,
3,-1.60e+00,-2.00e-01,-6.80e-01,
4,-1.80e+00,-1.60e-01,-6.60e-01,
5,-2.20e+00,-8.00e-02,-6.20e-01,
6,-1.80e+00,-1.60e-01,-6.60e-01,
7,-2.20e+00,-8.00e-02,-6.20e-01,
8,-1.80e+00,-1.20e-01,-6.20e-01,
9,-2.40e+00,-4.00e-02,-6.60e-01,
10,-2.40e+00,-8.00e-02,-6.20e-01,
11,-1.80e+00,4.00e-02,-6.60e-01,
12,-2.40e+00,0.00e+00,-6.40e-01,
13,-2.00e+00,-8.00e-02,-6.00e-01,
14,-2.40e+00,0.00e+00,-6.00e-01,
15,-2.00e+00,8.00e-02,-6.40e-01,
16,-2.40e+00,8.00e-02,-6.20e-01,
17,-2.00e+00,4.00e-02,-5.80e-01,
18,-2.40e+00,4.00e-02,-6.20e-01,
19,-2.00e+00,1.20e-01,-5.80e-01,
20,-2.40e+00,8.00e-02,-6.20e-01,
21,-2.00e+00,1.60e-01,-5.80e-01,
22,-2.40e+00,8.00e-02,-6.00e-01,
23,-2.00e+00,1.60e-01,-5.60e-01,
24,-2.00e+00,1.20e-01,-5.60e-01,
25,-2.40e+00,2.00e-01,-6.00e-01,
26,-2.00e+00,1.60e-01,-5.60e-01,
27,-2.80e+00,2.40e-01,-5.40e-01,
28,-2.00e+00,2.00e-01,-5.60e-01,
29,-2.80e+00,2.80e-01,-5.20e-01,
30,-2.00e+00,2.80e-01,-5.40e-01,
31,-2.80e+00,2.40e-01,-5.00e-01,
32,-2.20e+00,2.40e-01,-5.40e-01,
33,-2.80e+00,3.20e-01,-5.00e-01,
34,-2.80e+00,2.80e-01,-5.20e-01,
35,-2.40e+00,3.60e-01,-4.80e-01,
36,-2.80e+00,2.80e-01,-5.20e-01,
37,-2.20e+00,3.60e-01,-4.80e-01,
38,-2.80e+00,3.20e-01,-5.00e-01,
39,-2.20e+00,4.00e-01,-4.60e-01,
40,-2.80e+00,4.00e-01,-4.60e-01,
41,-2.20e+00,3.20e-01,-5.00e-01,
42,-2.40e+00,3.60e-01,-4.80e-01,
43,-2.80e+00,4.40e-01,-4.40e-01,
44,-2.80e+00,4.40e-01,-4.40e-01,
45,-2.20e+00,4.00e-01,-4.80e-01,
46,-2.80e+00,4.00e-01,-4.60e-01,
47,-2.40e+00,5.20e-01,-4.00e-01,
48,-2.40e+00,4.80e-01,-4.20e-01,
49,-2.80e+00,5.60e-01,-3.80e-01,
50,-2.20e+00,4.80e-01,-4.20e-01,
51,-2.80e+00,5.60e-01,-3.80e-01,
52,-2.80e+00,5.20e-01,-4.00e-01,
53,-2.20e+00,5.60e-01,-3.60e-01,
54,-2.80e+00,5.20e-01,-4.00e-01,
55,-2.40e+00,6.00e-01,-3.40e-01,
56,-2.80e+00,5.60e-01,-3.80e-01,
57,-2.20e+00,6.00e-01,-3.40e-01,
58,-2.80e+00,5.60e-01,-3.20e-01,
59,-2.20e+00,6.40e-01,-3.60e-01,
60,-2.80e+00,5.60e-01,-3.40e-01,
61,-2.20e+00,6.40e-01,-3.00e-01,
62,-2.80e+00,6.00e-01,-3.20e-01,
63,-2.20e+00,6.80e-01,-2.60e-01,
64,-2.80e+00,6.80e-01,-2.60e-01,
65,-2.20e+00,6.40e-01,-3.00e-01,
66,-2.80e+00,6.80e-01,-2.80e-01,
67,-2.40e+00,7.60e-01,-2.40e-01,
68,-2.40e+00,7.60e-01,-2.80e-01,
69,-2.80e+00,6.40e-01,-2.20e-01,
70,-2.80e+00,7.20e-01,-2.60e-01,
71,-2.20e+00,7.60e-01,-2.00e-01,
72,-2.80e+00,7.20e-01,-2.00e-01,
73,-2.20e+00,8.00e-01,-2.20e-01,
74,-2.80e+00,8.00e-01,-2.20e-01,
75,-2.00e+00,7.20e-01,-1.80e-01,
76,-2.80e+00,7.60e-01,-2.00e-01,
77,-2.00e+00,8.40e-01,-1.60e-01,
78,-2.00e+00,8.40e-01,-1.80e-01,
79,-2.80e+00,7.60e-01,-1.20e-01,
80,-2.40e+00,7.60e-01,-1.60e-01,
81,-2.00e+00,8.40e-01,-1.20e-01,
82,-2.40e+00,8.00e-01,-1.40e-01,
83,-2.00e+00,8.80e-01,-1.00e-01,
84,-2.40e+00,8.00e-01,-1.20e-01,
85,-2.00e+00,8.80e-01,-8.00e-02,
86,-2.40e+00,8.80e-01,-1.00e-01,
87,-2.00e+00,8.40e-01,-6.00e-02,
88,-2.40e+00,8.40e-01,-8.00e-02,
89,-2.00e+00,8.80e-01,-4.00e-02,
90,-2.40e+00,8.40e-01,-8.00e-02,
91,-2.00e+00,9.20e-01,-2.00e-02,
92,-2.40e+00,9.20e-01,-6.00e-02,
93,-2.00e+00,8.40e-01,0.00e+00,
94,-2.40e+00,8.80e-01,-2.00e-02,
95,-1.60e+00,9.60e-01,2.00e-02,
96,-2.20e+00,9.20e-01,-2.00e-02,
97,-1.60e+00,9.60e-01,4.00e-02,
98,-2.20e+00,9.20e-01,2.00e-02,
99,-1.80e+00,1.00e+00,6.00e-02,
100,-2.20e+00,9.20e-01,2.00e-02,
101,-1.60e+00,1.00e+00,6.00e-02,
102,-2.20e+00,9.20e-01,4.00e-02,
103,-1.60e+00,1.00e+00,8.00e-02,
104,-2.20e+00,1.00e+00,6.00e-02,
105,-1.60e+00,9.20e-01,1.00e-01,
106,-2.20e+00,1.00e+00,8.00e-02,
107,-1.40e+00,9.60e-01,1.40e-01,
108,-1.80e+00,9.60e-01,1.20e-01,
109,-1.40e+00,1.00e+00,1.60e-01,
110,-1.80e+00,9.60e-01,1.20e-01,
111,-1.40e+00,1.00e+00,1.80e-01,
112,-1.80e+00,9.60e-01,1.40e-01,
113,-1.40e+00,1.00e+00,1.80e-01,
114,-1.80e+00,9.60e-01,1.60e-01,
115,-1.40e+00,1.04e+00,2.00e-01,
116,-1.80e+00,1.00e+00,1.80e-01,
117,-1.20e+00,9.60e-01,2.20e-01,
118,-1.80e+00,9.60e-01,1.80e-01,
119,-1.20e+00,1.00e+00,2.40e-01,
120,-1.20e+00,9.60e-01,2.00e-01,
121,-1.60e+00,1.00e+00,2.60e-01,
122,-1.20e+00,9.60e-01,2.40e-01,
123,-1.60e+00,1.04e+00,2.80e-01,
124,-1.60e+00,9.60e-01,2.40e-01,
125,-1.20e+00,1.04e+00,3.00e-01,
126,-1.60e+00,9.60e-01,2.60e-01,
127,-1.00e+00,1.04e+00,3.20e-01,
128,-1.40e+00,9.60e-01,2.80e-01,
129,-1.00e+00,1.00e+00,3.20e-01,
130,-1.20e+00,9.60e-01,3.00e-01,
131,-8.00e-01,1.00e+00,3.40e-01,
132,-1.20e+00,1.00e+00,3.40e-01,
133,-8.00e-01,9.60e-01,3.00e-01,
134,-1.20e+00,9.60e-01,3.60e-01,
135,-8.00e-01,1.00e+00,3.20e-01,
136,-1.20e+00,9.60e-01,3.40e-01,
137,-8.00e-01,1.00e+00,4.00e-01,
138,-1.20e+00,1.00e+00,3.80e-01,
139,-6.00e-01,9.20e-01,4.00e-01,
140,-1.00e+00,1.00e+00,3.80e-01,
141,-4.00e-01,9.20e-01,4.20e-01,
142,-1.00e+00,1.00e+00,4.00e-01,
143,-6.00e-01,9.20e-01,4.40e-01,
144,-1.00e+00,9.20e-01,4.00e-01,
145,-2.00e-01,9.60e-01,4.40e-01,
146,-1.00e+00,9.20e-01,4.20e-01,
147,-2.00e-01,9.20e-01,4.60e-01,
148,-6.00e-01,9.20e-01,4.60e-01,
149,-2.00e-01,9.60e-01,4.40e-01,
150,-2.00e-01,9.60e-01,4.80e-01,
151,-6.00e-01,8.40e-01,4.40e-01,
152,-6.00e-01,9.20e-01,4.40e-01,
153,-2.00e-01,8.40e-01,5.00e-01,
154,-6.00e-01,8.80e-01,5.00e-01,
155,-2.00e-01,8.40e-01,4.60e-01,
156,-4.00e-01,8.40e-01,5.40e-01,
157,0.00e+00,8.80e-01,4.80e-01,
158,-4.00e-01,8.80e-01,5.40e-01,
159,0.00e+00,8.00e-01,5.00e-01,
160,-4.00e-01,8.40e-01,5.20e-01,
161,0.00e+00,8.00e-01,5.60e-01,
162,-4.00e-01,8.40e-01,5.60e-01,
163,2.00e-01,8.00e-01,5.20e-01,
164,-4.00e-01,8.40e-01,5.40e-01,
165,4.00e-01,7.60e-01,5.80e-01,
166,4.00e-01,8.40e-01,5.40e-01,
167,0.00e+00,7.60e-01,5.80e-01,
168,0.00e+00,7.60e-01,5.80e-01,
169,4.00e-01,8.00e-01,5.40e-01,
170,0.00e+00,8.00e-01,5.60e-01,
171,4.00e-01,7.20e-01,6.00e-01,
172,0.00e+00,7.20e-01,5.60e-01,
173,6.00e-01,7.60e-01,6.00e-01,
174,6.00e-01,7.60e-01,5.80e-01,
175,2.00e-01,6.80e-01,6.20e-01,
176,6.00e-01,6.40e-01,6.20e-01,
177,2.00e-01,7.60e-01,5.80e-01,
178,2.00e-01,6.80e-01,6.20e-01,
179,6.00e-01,6.80e-01,5.80e-01,
180,2.00e-01,6.80e-01,6.20e-01,
181,1.00e+00,6.00e-01,5.80e-01,
182,1.00e+00,6.00e-01,6.00e-01,
183,4.00e-01,6.40e-01,6.40e-01,
184,1.00e+00,6.40e-01,6.40e-01,
185,4.00e-01,5.60e-01,6.00e-01,
186,6.00e-01,6.00e-01,6.60e-01,
187,1.00e+00,5.60e-01,6.00e-01,
188,6.00e-01,6.00e-01,6.60e-01,
189,1.20e+00,5.20e-01,6.00e-01,
190,1.20e+00,5.20e-01,6.40e-01,
191,6.00e-01,5.60e-01,6.60e-01,
192,1.20e+00,5.60e-01,6.40e-01,
193,8.00e-01,4.80e-01,6.80e-01,
194,1.20e+00,4.80e-01,6.40e-01,
195,8.00e-01,5.20e-01,6.80e-01,
196,6.00e-01,5.20e-01,6.20e-01,
197,1.60e+00,4.00e-01,7.00e-01,
198,1.60e+00,4.80e-01,6.40e-01,
199,1.00e+00,4.00e-01,6.80e-01,
200,1.20e+00,4.40e-01,6.40e-01,
201,1.60e+00,3.60e-01,6.80e-01,
202,1.60e+00,4.40e-01,6.40e-01,
203,1.20e+00,3.60e-01,6.80e-01,
204,1.60e+00,4.00e-01,6.40e-01,
205,1.00e+00,3.20e-01,6.80e-01,
206,1.60e+00,3.20e-01,6.80e-01,
207,1.00e+00,3.60e-01,6.40e-01,
208,1.80e+00,3.60e-01,6.40e-01,
209,1.00e+00,2.80e-01,6.80e-01,
210,1.80e+00,3.20e-01,6.40e-01,
211,1.40e+00,2.40e-01,6.80e-01,
212,1.80e+00,2.40e-01,6.40e-01,
213,1.40e+00,3.20e-01,6.80e-01,
214,1.40e+00,2.80e-01,6.80e-01,
215,1.80e+00,1.60e-01,6.40e-01,
216,1.80e+00,2.40e-01,6.40e-01,
217,1.40e+00,1.60e-01,6.80e-01,
218,1.80e+00,2.00e-01,6.60e-01,
219,1.40e+00,1.20e-01,6.20e-01,
220,1.40e+00,1.60e-01,6.00e-01,
221,2.20e+00,8.00e-02,6.60e-01,
222,2.20e+00,8.00e-02,6.00e-01,
223,1.60e+00,1.60e-01,6.60e-01,
224,2.20e+00,1.20e-01,6.00e-01,
225,1.60e+00,4.00e-02,6.60e-01,
226,2.20e+00,1.20e-01,6.20e-01,
227,1.60e+00,4.00e-02,6.00e-01,
228,2.20e+00,8.00e-02,6.20e-01,
229,1.60e+00,0.00e+00,5.80e-01,
230,1.80e+00,0.00e+00,6.20e-01,
231,2.20e+00,4.00e-02,5.80e-01,
232,2.20e+00,0.00e+00,6.20e-01,
233,1.60e+00,-8.00e-02,5.60e-01,
234,1.80e+00,-4.00e-02,5.80e-01,
235,2.40e+00,-1.20e-01,6.00e-01,
236,2.40e+00,-1.20e-01,6.00e-01,
237,1.80e+00,-4.00e-02,5.60e-01,
238,2.40e+00,-8.00e-02,5.80e-01,
239,2.00e+00,-1.60e-01,5.40e-01,
240,2.40e+00,-1.60e-01,5.80e-01,
241,2.00e+00,-8.00e-02,5.40e-01,
242,2.40e+00,-1.20e-01,5.40e-01,
243,2.00e+00,-2.00e-01,5.80e-01,
244,2.00e+00,-1.60e-01,5.60e-01,
245,2.40e+00,-2.40e-01,5.20e-01,
246,2.40e+00,-2.40e-01,5.20e-01,
247,2.00e+00,-1.60e-01,5.60e-01,
248,2.40e+00,-2.40e-01,5.40e-01,
249,2.00e+00,-3.20e-01,4.80e-01,
250,2.00e+00,-2.40e-01,5.40e-01,
251,2.40e+00,-3.20e-01,4.80e-01,
252,2.00e+00,-2.80e-01,5.00e-01,
253,2.60e+00,-3.60e-01,4.60e-01,
254,2.00e+00,-3.20e-01,5.00e-01,
255,2.80e+00,-4.00e-01,4.60e-01,
256,2.00e+00,-4.00e-01,4.80e-01,
257,2.80e+00,-3.20e-01,4.40e-01,
258,2.00e+00,-3.60e-01,4.80e-01,
259,2.80e+00,-4.40e-01,4.40e-01,
260,2.00e+00,-4.40e-01,4.80e-01,
261,2.80e+00,-3.60e-01,4.20e-01,
262,2.00e+00,-4.00e-01,4.60e-01,
263,2.80e+00,-4.80e-01,4.00e-01,
264,2.80e+00,-5.20e-01,4.40e-01,
265,2.00e+00,-4.00e-01,4.00e-01,
266,2.80e+00,-4.80e-01,4.20e-01,
267,2.00e+00,-5.60e-01,3.80e-01,
268,2.80e+00,-5.60e-01,4.20e-01,
269,2.00e+00,-4.80e-01,3.80e-01,
270,2.00e+00,-5.20e-01,4.00e-01,
271,2.80e+00,-6.00e-01,3.40e-01,
272,2.80e+00,-6.00e-01,4.00e-01,
273,2.00e+00,-5.60e-01,3.20e-01,
274,2.00e+00,-5.60e-01,3.60e-01,
275,2.80e+00,-6.40e-01,3.20e-01,
276,2.80e+00,-5.60e-01,3.60e-01,
277,2.00e+00,-6.40e-01,3.00e-01,
278,2.00e+00,-6.00e-01,3.20e-01,
279,2.80e+00,-6.80e-01,2.80e-01,
280,2.00e+00,-6.80e-01,2.80e-01,
281,2.80e+00,-6.00e-01,3.20e-01,
282,2.00e+00,-6.80e-01,2.60e-01,
283,2.80e+00,-6.40e-01,3.00e-01,
284,2.40e+00,-7.60e-01,2.80e-01,
285,2.00e+00,-6.40e-01,2.40e-01,
286,2.40e+00,-7.20e-01,2.80e-01,
287,2.00e+00,-8.00e-01,2.20e-01,
288,2.40e+00,-7.20e-01,2.40e-01,
289,2.00e+00,-8.00e-01,2.00e-01,
290,2.00e+00,-8.00e-01,2.20e-01,
291,2.40e+00,-7.20e-01,1.80e-01,
292,2.00e+00,-7.60e-01,2.00e-01,
293,2.40e+00,-8.40e-01,1.60e-01,
294,2.00e+00,-7.60e-01,2.00e-01,
295,2.40e+00,-8.40e-01,1.40e-01,
296,2.00e+00,-8.40e-01,1.80e-01,
297,2.40e+00,-8.00e-01,1.20e-01,
298,2.00e+00,-8.00e-01,1.60e-01,
299,2.40e+00,-8.80e-01,1.20e-01,
300,2.00e+00,-8.00e-01,1.40e-01,
301,2.40e+00,-8.80e-01,1.00e-01,
302,2.00e+00,-8.80e-01,1.00e-01,
303,2.40e+00,-8.40e-01,6.00e-02,
304,2.40e+00,-8.40e-01,1.00e-01,
305,1.80e+00,-9.20e-01,4.00e-02,
306,2.40e+00,-9.20e-01,8.00e-02,
307,1.80e+00,-8.40e-01,2.00e-02,
308,1.80e+00,-9.20e-01,6.00e-02,
309,2.20e+00,-8.80e-01,2.00e-02,
310,1.60e+00,-8.80e-01,4.00e-02,
311,2.20e+00,-9.60e-01,0.00e+00,
312,2.20e+00,-8.80e-01,2.00e-02,
313,1.60e+00,-9.60e-01,-2.00e-02,
314,1.80e+00,-9.20e-01,-2.00e-02,
315,2.20e+00,-1.00e+00,2.00e-02,
316,2.20e+00,-9.20e-01,-2.00e-02,
317,1.60e+00,-1.00e+00,-8.00e-02,
318,2.20e+00,-1.00e+00,-4.00e-02,
319,1.60e+00,-9.60e-01,-8.00e-02,
320,2.20e+00,-9.60e-01,-1.00e-01,
321,1.60e+00,-1.04e+00,-6.00e-02,
322,1.80e+00,-1.00e+00,-8.00e-02,
323,1.40e+00,-9.60e-01,-1.20e-01,
324,1.80e+00,-9.60e-01,-1.00e-01,
325,1.40e+00,-1.04e+00,-1.40e-01,
326,1.40e+00,-9.60e-01,-1.00e-01,
327,1.80e+00,-1.04e+00,-1.40e-01,
328,1.40e+00,-9.60e-01,-1.60e-01,
329,1.80e+00,-1.04e+00,-1.20e-01,
330,1.80e+00,-1.04e+00,-1.60e-01,
331,1.20e+00,-9.60e-01,-2.00e-01,
332,1.80e+00,-1.00e+00,-1.80e-01,
333,1.00e+00,-1.04e+00,-2.20e-01,
334,1.60e+00,-1.04e+00,-1.80e-01,
335,1.00e+00,-1.00e+00,-2.40e-01,
336,1.60e+00,-1.00e+00,-2.40e-01,
337,1.00e+00,-1.04e+00,-2.00e-01,
338,1.60e+00,-1.04e+00,-2.20e-01,
