X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-6.000000e-04,1.000000e-06
0,-6.40e-01,-2.60e-01,3.60e-01,
1,-4.40e-01,-3.00e-01,4.00e-01,
2,-4.40e-01,-2.60e-01,3.40e-01,
3,-6.40e-01,-3.00e-01,4.00e-01,
4,-4.80e-01,-2.60e-01,3.80e-01,
5,-6.80e-01,-3.00e-01,3.20e-01,
6,-4.80e-01,-2.80e-01,3.60e-01,
7,-6.80e-01,-3.00e-01,3.20e-01,
8,-4.80e-01,-2.80e-01,3.40e-01,
9,-7.20e-01,-3.20e-01,3.00e-01,
10,-5.60e-01,-3.20e-01,3.00e-01,
11,-7.20e-01,-2.80e-01,3.40e-01,
12,-5.60e-01,-3.20e-01,3.20e-01,
13,-7.20e-01,-2.80e-01,2.80e-01,
14,-5.60e-01,-2.80e-01,2.80e-01,
15,-7.60e-01,-3.20e-01,3.20e-01,
16,-5.60e-01,-3.00e-01,3.00e-01,
17,-7.60e-01,-3.40e-01,2.60e-01,
18,-7.60e-01,-3.00e-01,3.00e-01,
19,-6.00e-01,-3.20e-01,2.60e-01,
20,-6.00e-01,-3.00e-01,2.80e-01,
21,-8.00e-01,-3.40e-01,2.40e-01,
22,-8.00e-01,-3.40e-01,2.80e-01,
23,-6.00e-01,-3.00e-01,2.40e-01,
24,-6.40e-01,-3.40e-01,2.60e-01,
25,-8.00e-01,-3.00e-01,2.00e-01,
26,-8.00e-01,-3.40e-01,2.40e-01,
27,-6.40e-01,-3.00e-01,2.00e-01,
28,-6.40e-01,-3.40e-01,2.20e-01,
29,-8.40e-01,-3.20e-01,1.80e-01,
30,-6.40e-01,-3.20e-01,2.00e-01,
31,-8.80e-01,-3.40e-01,1.60e-01,
32,-6.80e-01,-3.60e-01,1.60e-01,
33,-8.80e-01,-3.20e-01,1.80e-01,
34,-6.80e-01,-3.20e-01,1.80e-01,
35,-8.80e-01,-3.60e-01,1.40e-01,
36,-6.80e-01,-3.80e-01,1.60e-01,
37,-8.80e-01,-3.20e-01,1.20e-01,
38,-6.80e-01,-3.60e-01,1.60e-01,
39,-9.20e-01,-3.20e-01,1.00e-01,
40,-9.20e-01,-3.20e-01,1.40e-01,
41,-7.20e-01,-3.80e-01,8.00e-02,
42,-7.20e-01,-3.80e-01,1.00e-01,
43,-9.20e-01,-3.20e-01,6.00e-02,
44,-7.20e-01,-3.80e-01,6.00e-02,
