Time,X(CH1),X(CH2),
Second,Volt,Volt,
-2.7289104e-01,7.99999e-02,2.00000e-02,
-2.6996136e-01,7.99999e-02,2.00000e-02,
-2.6703167e-01,7.99999e-02,2.00000e-02,
-2.6410198e-01,7.99999e-02,2.00000e-02,
-2.6117229e-01,7.99999e-02,2.00000e-02,
-2.5824261e-01,7.99999e-02,4.00002e-02,
-2.5531292e-01,7.99999e-02,2.00000e-02,
-2.5238323e-01,7.99999e-02,2.00000e-02,
-2.4945354e-01,7.99999e-02,2.00000e-02,
-2.4652386e-01,7.99999e-02,2.00000e-02,
-2.4359417e-01,7.99999e-02,4.00002e-02,
-2.4066448e-01,7.99999e-02,4.00002e-02,
-2.3773479e-01,7.99999e-02,2.00000e-02,
-2.3480511e-01,7.99999e-02,2.00000e-02,
-2.3187542e-01,7.99999e-02,2.00000e-02,
-2.2894573e-01,7.99999e-02,4.00002e-02,
-2.2601604e-01,7.99999e-02,2.00000e-02,
-2.2308636e-01,7.99999e-02,4.00002e-02,
-2.2015667e-01,7.99999e-02,2.00000e-02,
-2.1722698e-01,7.99999e-02,4.00002e-02,
-2.1429729e-01,7.99999e-02,2.00000e-02,
-2.1136761e-01,7.99999e-02,2.00000e-02,
-2.0843792e-01,7.99999e-02,2.00000e-02,
-2.0550823e-01,4.00000e-02,4.00002e-02,
-2.0257854e-01,7.99999e-02,4.00002e-02,
-1.9964886e-01,7.99999e-02,4.00002e-02,
-1.9671917e-01,7.99999e-02,2.00000e-02,
-1.9378948e-01,7.99999e-02,2.00000e-02,
-1.9085979e-01,7.99999e-02,4.00002e-02,
-1.8793011e-01,7.99999e-02,2.00000e-02,
-1.8500042e-01,7.99999e-02,2.00000e-02,
-1.8207073e-01,7.99999e-02,4.00002e-02,
-1.7914104e-01,7.99999e-02,2.00000e-02,
-1.7621136e-01,7.99999e-02,2.00000e-02,
-1.7328167e-01,7.99999e-02,2.00000e-02,
-1.7035198e-01,7.99999e-02,2.00000e-02,
-1.6742229e-01,7.99999e-02,2.00000e-02,
-1.6449261e-01,7.99999e-02,2.00000e-02,
-1.6156292e-01,7.99999e-02,4.00002e-02,
-1.5863323e-01,7.99999e-02,2.00000e-02,
-1.5570354e-01,7.99999e-02,2.00000e-02,
-1.5277386e-01,7.99999e-02,2.00000e-02,
-1.4984417e-01,7.99999e-02,2.00000e-02,
-1.4691448e-01,7.99999e-02,2.00000e-02,
-1.4398479e-01,7.99999e-02,4.00002e-02,
-1.4105511e-01,7.99999e-02,4.00002e-02,
-1.3812542e-01,7.99999e-02,4.00002e-02,
-1.3519573e-01,1.20000e-01,2.00000e-02,
-1.3226604e-01,7.99999e-02,2.00000e-02,
-1.2933636e-01,7.99999e-02,2.00000e-02,
-1.2640667e-01,7.99999e-02,2.00000e-02,
-1.2347698e-01,4.00000e-02,4.00002e-02,
-1.2054729e-01,7.99999e-02,4.00002e-02,
-1.1761761e-01,4.00000e-02,2.00000e-02,
-1.1468792e-01,7.99999e-02,2.00000e-02,
-1.1175823e-01,7.99999e-02,2.00000e-02,
-1.0882854e-01,7.99999e-02,2.00000e-02,
-1.0589886e-01,7.99999e-02,2.00000e-02,
-1.0296917e-01,7.99999e-02,2.00000e-02,
-1.0003948e-01,7.99999e-02,2.00000e-02,
-9.7109795e-02,4.00000e-02,2.00000e-02,
-9.4180107e-02,7.99999e-02,2.00000e-02,
-9.1250420e-02,7.99999e-02,2.00000e-02,
-8.8320732e-02,7.99999e-02,2.00000e-02,
-8.5391045e-02,7.99999e-02,2.00000e-02,
-8.2461357e-02,7.99999e-02,2.00000e-02,
-7.9531670e-02,7.99999e-02,4.00002e-02,
-7.6601982e-02,7.99999e-02,2.00000e-02,
-7.3672295e-02,7.99999e-02,2.00000e-02,
-7.0742607e-02,7.99999e-02,2.00000e-02,
-6.7812920e-02,7.99999e-02,2.00000e-02,
-6.4883232e-02,7.99999e-02,2.00000e-02,
-6.1953545e-02,7.99999e-02,2.00000e-02,
-5.9023857e-02,7.99999e-02,2.00000e-02,
-5.6094170e-02,4.00000e-02,2.00000e-02,
-5.3164482e-02,7.99999e-02,2.00000e-02,
-5.0234795e-02,7.99999e-02,4.00002e-02,
-4.7305107e-02,3.24000e+00,3.70000e+00,
-4.4375420e-02,7.99999e-02,-1.40000e-01,
-4.1445732e-02,7.99999e-02,-7.99999e-02,
-3.8516045e-02,7.99999e-02,-4.00000e-02,
-3.5586357e-02,4.00000e-02,-4.00000e-02,
-3.2656670e-02,7.99999e-02,-4.00000e-02,
-2.9726982e-02,7.99999e-02,-2.00000e-02,
-2.6797295e-02,7.99999e-02,-0.00000e+00,
-2.3867607e-02,7.99999e-02,-0.00000e+00,
-2.0937920e-02,7.99999e-02,-0.00000e+00,
-1.8008232e-02,1.20000e-01,-0.00000e+00,
-1.5078545e-02,7.99999e-02,-0.00000e+00,
-1.2148857e-02,7.99999e-02,-0.00000e+00,
-9.2191696e-03,7.99999e-02,-0.00000e+00,
-6.2894821e-03,1.20000e-01,2.00000e-02,
-3.3597946e-03,7.99999e-02,2.00000e-02,
-4.3010712e-04,7.99999e-02,2.00000e-02,
2.4995804e-03,1.20000e-01,2.00000e-02,
5.4292679e-03,1.20000e-01,2.00000e-02,
8.3589554e-03,7.99999e-02,2.00000e-02,
1.1288643e-02,7.99999e-02,2.00000e-02,
1.4218330e-02,1.20000e-01,4.00002e-02,
1.7148018e-02,1.20000e-01,2.00000e-02,
2.0077705e-02,1.20000e-01,2.00000e-02,
2.3007393e-02,1.20000e-01,2.00000e-02,
2.5937080e-02,7.99999e-02,2.00000e-02,
2.8866768e-02,1.20000e-01,2.00000e-02,
3.1796455e-02,1.20000e-01,4.00002e-02,
3.4726143e-02,1.20000e-01,4.00002e-02,
3.7655830e-02,1.20000e-01,4.00002e-02,
4.0585518e-02,1.20000e-01,4.00002e-02,
4.3515205e-02,1.20000e-01,4.00002e-02,
4.6444893e-02,1.20000e-01,2.00000e-02,
4.9374580e-02,1.20000e-01,4.00002e-02,
5.2304268e-02,1.20000e-01,4.00002e-02,
5.5233955e-02,1.20000e-01,4.00002e-02,
5.8163643e-02,7.99999e-02,2.00000e-02,
6.1093330e-02,7.99999e-02,4.00002e-02,
6.4023018e-02,7.99999e-02,2.00000e-02,
6.6952705e-02,1.20000e-01,2.00000e-02,
6.9882393e-02,1.20000e-01,2.00000e-02,
7.2812080e-02,1.20000e-01,2.00000e-02,
7.5741768e-02,1.20000e-01,4.00002e-02,
7.8671455e-02,7.99999e-02,4.00002e-02,
8.1601143e-02,1.20000e-01,4.00002e-02,
8.4530830e-02,1.20000e-01,4.00002e-02,
8.7460518e-02,1.20000e-01,4.00002e-02,
9.0390205e-02,7.99999e-02,2.00000e-02,
9.3319893e-02,1.20000e-01,4.00002e-02,
9.6249580e-02,1.20000e-01,4.00002e-02,
9.9179268e-02,1.20000e-01,4.00002e-02,
1.0210896e-01,1.20000e-01,4.00002e-02,
1.0503864e-01,1.20000e-01,4.00002e-02,
1.0796833e-01,1.20000e-01,4.00002e-02,
1.1089802e-01,1.20000e-01,4.00002e-02,
1.1382771e-01,1.20000e-01,4.00002e-02,
1.1675739e-01,1.20000e-01,4.00002e-02,
1.1968708e-01,1.20000e-01,4.00002e-02,
1.2261677e-01,1.20000e-01,4.00002e-02,
1.2554646e-01,1.20000e-01,4.00002e-02,
1.2847614e-01,1.20000e-01,2.00000e-02,
1.3140583e-01,1.60000e-01,4.00002e-02,
1.3433552e-01,1.20000e-01,4.00002e-02,
1.3726521e-01,1.20000e-01,4.00002e-02,
1.4019489e-01,1.20000e-01,4.00002e-02,
1.4312458e-01,1.20000e-01,4.00002e-02,
1.4605427e-01,1.20000e-01,4.00002e-02,
1.4898396e-01,1.20000e-01,4.00002e-02,
1.5191364e-01,1.20000e-01,2.00000e-02,
1.5484333e-01,1.20000e-01,4.00002e-02,
1.5777302e-01,1.20000e-01,4.00002e-02,
1.6070271e-01,1.20000e-01,4.00002e-02,
1.6363239e-01,1.20000e-01,4.00002e-02,
1.6656208e-01,1.20000e-01,4.00002e-02,
1.6949177e-01,1.20000e-01,4.00002e-02,
1.7242146e-01,1.20000e-01,4.00002e-02,
1.7535114e-01,1.60000e-01,4.00002e-02,
1.7828083e-01,1.20000e-01,8.00002e-02,
1.8121052e-01,1.60000e-01,4.00002e-02,
1.8414021e-01,1.20000e-01,4.00002e-02,
1.8706989e-01,1.60000e-01,4.00002e-02,
1.8999958e-01,1.60000e-01,4.00002e-02,
1.9292927e-01,1.60000e-01,4.00002e-02,
1.9585896e-01,1.60000e-01,4.00002e-02,
1.9878864e-01,1.60000e-01,4.00002e-02,
2.0171833e-01,1.60000e-01,4.00002e-02,
2.0464802e-01,1.60000e-01,4.00002e-02,
2.0757771e-01,1.60000e-01,8.00002e-02,
2.1050739e-01,1.60000e-01,4.00002e-02,
2.1343708e-01,1.20000e-01,4.00002e-02,
2.1636677e-01,1.60000e-01,4.00002e-02,
2.1929646e-01,1.60000e-01,4.00002e-02,
2.2222614e-01,1.20000e-01,4.00002e-02,
2.2515583e-01,1.60000e-01,4.00002e-02,
2.2808552e-01,1.20000e-01,4.00002e-02,
2.3101521e-01,1.60000e-01,4.00002e-02,
2.3394489e-01,1.60000e-01,4.00002e-02,
2.3687458e-01,1.60000e-01,4.00002e-02,
2.3980427e-01,1.60000e-01,4.00002e-02,
2.4273396e-01,1.60000e-01,4.00002e-02,
2.4566364e-01,1.60000e-01,4.00002e-02,
2.4859333e-01,1.60000e-01,4.00002e-02,
2.5152302e-01,1.60000e-01,4.00002e-02,
2.5445271e-01,1.20000e-01,4.00002e-02,
2.5738239e-01,1.60000e-01,4.00002e-02,
2.6031208e-01,1.60000e-01,4.00002e-02,
2.6324177e-01,1.20000e-01,4.00002e-02,
2.6617146e-01,1.60000e-01,4.00002e-02,
2.6910114e-01,1.60000e-01,4.00002e-02,
2.7203083e-01,1.60000e-01,4.00002e-02,
2.7496052e-01,1.60000e-01,4.00002e-02,
2.7789021e-01,1.60000e-01,4.00002e-02,
2.8081989e-01,1.60000e-01,4.00002e-02,
2.8374958e-01,1.60000e-01,4.00002e-02,
2.8667927e-01,1.60000e-01,4.00002e-02,
2.8960896e-01,1.60000e-01,4.00002e-02,
2.9253864e-01,1.60000e-01,4.00002e-02,
2.9546833e-01,1.60000e-01,4.00002e-02,
2.9839802e-01,1.60000e-01,4.00002e-02,
3.0132771e-01,1.60000e-01,4.00002e-02,
3.0425739e-01,1.60000e-01,4.00002e-02,
3.0718708e-01,1.60000e-01,4.00002e-02,
3.1011677e-01,1.60000e-01,4.00002e-02,
3.1304646e-01,1.60000e-01,4.00002e-02,
3.1597614e-01,1.60000e-01,4.00002e-02,
3.1890583e-01,1.60000e-01,4.00002e-02,
3.2183552e-01,1.60000e-01,4.00002e-02,
3.2476521e-01,1.60000e-01,4.00002e-02,
3.2769489e-01,1.60000e-01,4.00002e-02,
3.3062458e-01,1.60000e-01,4.00002e-02,
3.3355427e-01,1.60000e-01,2.00000e-02,
3.3648396e-01,1.60000e-01,4.00002e-02,
3.3941364e-01,1.60000e-01,4.00002e-02,
3.4234333e-01,1.60000e-01,6.00002e-02,
3.4527302e-01,1.60000e-01,4.00002e-02,
3.4820271e-01,1.60000e-01,4.00002e-02,
3.5113239e-01,1.60000e-01,4.00002e-02,
3.5406208e-01,1.60000e-01,4.00002e-02,
3.5699177e-01,1.60000e-01,6.00002e-02,
3.5992146e-01,1.60000e-01,4.00002e-02,
3.6285114e-01,1.60000e-01,4.00002e-02,
3.6578083e-01,1.60000e-01,4.00002e-02,
3.6871052e-01,1.60000e-01,4.00002e-02,
3.7164021e-01,2.00000e-01,4.00002e-02,
3.7456989e-01,1.60000e-01,4.00002e-02,
3.7749958e-01,1.60000e-01,6.00002e-02,
3.8042927e-01,1.60000e-01,4.00002e-02,
3.8335896e-01,1.60000e-01,4.00002e-02,
3.8628864e-01,2.00000e-01,4.00002e-02,
3.8921833e-01,2.00000e-01,4.00002e-02,
3.9214802e-01,2.00000e-01,6.00002e-02,
3.9507771e-01,2.00000e-01,4.00002e-02,
3.9800739e-01,2.00000e-01,6.00002e-02,
4.0093708e-01,2.00000e-01,4.00002e-02,
4.0386677e-01,1.60000e-01,4.00002e-02,
4.0679646e-01,2.00000e-01,4.00002e-02,
4.0972614e-01,2.00000e-01,4.00002e-02,
4.1265583e-01,1.60000e-01,4.00002e-02,
4.1558552e-01,2.00000e-01,4.00002e-02,
4.1851521e-01,2.00000e-01,4.00002e-02,
4.2144489e-01,1.60000e-01,4.00002e-02,
4.2437458e-01,1.60000e-01,4.00002e-02,
4.2730427e-01,2.00000e-01,4.00002e-02,
4.3023396e-01,2.00000e-01,4.00002e-02,
4.3316364e-01,2.00000e-01,4.00002e-02,
4.3609333e-01,2.00000e-01,4.00002e-02,
4.3902302e-01,2.00000e-01,4.00002e-02,
4.4195271e-01,2.40000e-01,4.00002e-02,
4.4488239e-01,2.00000e-01,4.00002e-02,
4.4781208e-01,2.00000e-01,4.00002e-02,
4.5074177e-01,2.00000e-01,4.00002e-02,
4.5367146e-01,2.00000e-01,4.00002e-02,
4.5660114e-01,2.00000e-01,4.00002e-02,
4.5953083e-01,2.00000e-01,6.00002e-02,
4.6246052e-01,2.00000e-01,4.00002e-02,
4.6539021e-01,2.00000e-01,4.00002e-02,
4.6831989e-01,2.00000e-01,4.00002e-02,
4.7124958e-01,2.00000e-01,4.00002e-02,
4.7417927e-01,2.00000e-01,4.00002e-02,
4.7710896e-01,2.40000e-01,4.00002e-02,
4.8003864e-01,2.40000e-01,4.00002e-02,
4.8296833e-01,2.00000e-01,4.00002e-02,
4.8589802e-01,2.40000e-01,4.00002e-02,
4.8882771e-01,2.00000e-01,4.00002e-02,
4.9175739e-01,2.40000e-01,4.00002e-02,
4.9468708e-01,2.40000e-01,4.00002e-02,
4.9761677e-01,2.40000e-01,2.00000e-02,
5.0054646e-01,2.40000e-01,-4.00000e-02,
5.0347614e-01,2.40000e-01,8.00002e-02,
5.0640583e-01,2.40000e-01,1.00000e-01,
5.0933552e-01,2.00000e-01,8.00002e-02,
5.1226521e-01,2.40000e-01,8.00002e-02,
5.1519489e-01,2.40000e-01,8.00002e-02,
5.1812458e-01,2.40000e-01,8.00002e-02,
5.2105427e-01,2.80000e-01,8.00002e-02,
5.2398396e-01,2.40000e-01,6.00002e-02,
5.2691364e-01,2.80000e-01,6.00002e-02,
5.2984333e-01,2.00000e-01,4.00002e-02,
5.3277302e-01,2.40000e-01,4.00002e-02,
5.3570271e-01,2.40000e-01,4.00002e-02,
5.3863239e-01,2.40000e-01,8.00002e-02,
5.4156208e-01,2.40000e-01,4.00002e-02,
5.4449177e-01,2.40000e-01,4.00002e-02,
5.4742146e-01,2.40000e-01,4.00002e-02,
5.5035114e-01,2.40000e-01,4.00002e-02,
5.5328083e-01,2.40000e-01,4.00002e-02,
5.5621052e-01,2.80000e-01,6.00002e-02,
5.5914021e-01,2.00000e-01,4.00002e-02,
5.6206989e-01,2.40000e-01,6.00002e-02,
5.6499958e-01,2.40000e-01,4.00002e-02,
5.6792927e-01,2.80000e-01,4.00002e-02,
5.7085896e-01,2.40000e-01,4.00002e-02,
5.7378864e-01,2.80000e-01,4.00002e-02,
5.7671833e-01,2.40000e-01,8.00002e-02,
5.7964802e-01,2.80000e-01,8.00002e-02,
5.8257771e-01,2.80000e-01,4.00002e-02,
5.8550739e-01,2.80000e-01,6.00002e-02,
5.8843708e-01,2.40000e-01,4.00002e-02,
5.9136677e-01,2.80000e-01,4.00002e-02,
5.9429646e-01,2.80000e-01,4.00002e-02,
5.9722614e-01,2.40000e-01,4.00002e-02,
6.0015583e-01,2.40000e-01,4.00002e-02,
6.0308552e-01,2.80000e-01,8.00002e-02,
6.0601521e-01,2.40000e-01,6.00002e-02,
6.0894489e-01,2.80000e-01,4.00002e-02,
6.1187458e-01,2.80000e-01,4.00002e-02,
6.1480427e-01,2.80000e-01,8.00002e-02,
6.1773396e-01,2.80000e-01,8.00002e-02,
6.2066364e-01,2.80000e-01,8.00002e-02,
6.2359333e-01,2.80000e-01,8.00002e-02,
6.2652302e-01,2.80000e-01,6.00002e-02,
6.2945271e-01,2.80000e-01,4.00002e-02,
6.3238239e-01,2.80000e-01,4.00002e-02,
6.3531208e-01,2.80000e-01,6.00002e-02,
6.3824177e-01,2.80000e-01,4.00002e-02,
6.4117146e-01,2.40000e-01,4.00002e-02,
6.4410114e-01,2.80000e-01,6.00002e-02,
6.4703083e-01,2.40000e-01,8.00002e-02,
6.4996052e-01,2.80000e-01,4.00002e-02,
6.5289021e-01,2.80000e-01,4.00002e-02,
6.5581989e-01,2.80000e-01,4.00002e-02,
6.5874958e-01,2.80000e-01,6.00002e-02,
6.6167927e-01,2.80000e-01,4.00002e-02,
6.6460896e-01,3.20000e-01,8.00002e-02,
6.6753864e-01,2.80000e-01,4.00002e-02,
6.7046833e-01,2.80000e-01,8.00002e-02,
6.7339802e-01,2.80000e-01,8.00002e-02,
6.7632771e-01,3.20000e-01,8.00002e-02,
6.7925739e-01,3.20000e-01,8.00002e-02,
6.8218708e-01,2.80000e-01,4.00002e-02,
6.8511677e-01,2.80000e-01,4.00002e-02,
6.8804646e-01,2.40000e-01,6.00002e-02,
6.9097614e-01,2.80000e-01,6.00002e-02,
6.9390583e-01,2.80000e-01,6.00002e-02,
6.9683552e-01,3.20000e-01,6.00002e-02,
6.9976521e-01,2.80000e-01,6.00002e-02,
7.0269489e-01,2.80000e-01,8.00002e-02,
7.0562458e-01,3.20000e-01,6.00002e-02,
7.0855427e-01,2.80000e-01,4.00002e-02,
7.1148396e-01,3.20000e-01,4.00002e-02,
7.1441364e-01,3.20000e-01,4.00002e-02,
7.1734333e-01,2.80000e-01,4.00002e-02,
7.2027302e-01,2.80000e-01,6.00002e-02,
7.2320271e-01,2.80000e-01,6.00002e-02,
7.2613239e-01,2.80000e-01,4.00002e-02,
7.2906208e-01,2.80000e-01,4.00002e-02,
7.3199177e-01,3.20000e-01,4.00002e-02,
7.3492146e-01,2.80000e-01,4.00002e-02,
7.3785114e-01,2.80000e-01,8.00002e-02,
7.4078083e-01,2.80000e-01,4.00002e-02,
7.4371052e-01,2.80000e-01,8.00002e-02,
7.4664021e-01,2.80000e-01,6.00002e-02,
7.4956989e-01,2.80000e-01,4.00002e-02,
7.5249958e-01,2.80000e-01,4.00002e-02,
7.5542927e-01,3.20000e-01,4.00002e-02,
7.5835896e-01,2.80000e-01,8.00002e-02,
7.6128864e-01,3.20000e-01,8.00002e-02,
7.6421833e-01,3.20000e-01,4.00002e-02,
7.6714802e-01,3.20000e-01,6.00002e-02,
7.7007771e-01,3.20000e-01,4.00002e-02,
7.7300739e-01,3.20000e-01,4.00002e-02,
7.7593708e-01,3.20000e-01,6.00002e-02,
7.7886677e-01,3.20000e-01,8.00002e-02,
7.8179646e-01,3.20000e-01,8.00002e-02,
7.8472614e-01,3.20000e-01,8.00002e-02,
7.8765583e-01,2.80000e-01,4.00002e-02,
7.9058552e-01,3.20000e-01,4.00002e-02,
7.9351521e-01,3.20000e-01,4.00002e-02,
7.9644489e-01,2.80000e-01,4.00002e-02,
7.9937458e-01,2.80000e-01,8.00002e-02,
8.0230427e-01,2.80000e-01,8.00002e-02,
8.0523396e-01,2.80000e-01,6.00002e-02,
8.0816364e-01,3.20000e-01,6.00002e-02,
8.1109333e-01,3.20000e-01,4.00002e-02,
8.1402302e-01,3.20000e-01,8.00002e-02,
8.1695271e-01,3.20000e-01,8.00002e-02,
8.1988239e-01,2.80000e-01,8.00002e-02,
8.2281208e-01,3.20000e-01,8.00002e-02,
8.2574177e-01,3.60000e-01,8.00002e-02,
8.2867146e-01,3.20000e-01,8.00002e-02,
8.3160114e-01,3.20000e-01,8.00002e-02,
8.3453083e-01,3.20000e-01,8.00002e-02,
8.3746052e-01,3.60000e-01,8.00002e-02,
8.4039021e-01,3.20000e-01,8.00002e-02,
8.4331989e-01,3.60000e-01,8.00002e-02,
8.4624958e-01,3.20000e-01,8.00002e-02,
8.4917927e-01,3.60000e-01,4.00002e-02,
8.5210896e-01,3.60000e-01,4.00002e-02,
8.5503864e-01,3.60000e-01,8.00002e-02,
8.5796833e-01,3.20000e-01,8.00002e-02,
8.6089802e-01,3.20000e-01,8.00002e-02,
8.6382771e-01,3.20000e-01,4.00002e-02,
8.6675739e-01,3.20000e-01,8.00002e-02,
8.6968708e-01,3.20000e-01,6.00002e-02,
8.7261677e-01,3.60000e-01,6.00002e-02,
8.7554646e-01,3.20000e-01,6.00002e-02,
8.7847614e-01,3.60000e-01,8.00002e-02,
8.8140583e-01,3.20000e-01,8.00002e-02,
8.8433552e-01,3.20000e-01,8.00002e-02,
8.8726521e-01,3.60000e-01,6.00002e-02,
8.9019489e-01,3.60000e-01,6.00002e-02,
8.9312458e-01,3.20000e-01,8.00002e-02,
8.9605427e-01,3.60000e-01,8.00002e-02,
8.9898396e-01,3.60000e-01,8.00002e-02,
9.0191364e-01,3.60000e-01,8.00002e-02,
9.0484333e-01,3.60000e-01,8.00002e-02,
9.0777302e-01,3.60000e-01,6.00002e-02,
9.1070271e-01,3.60000e-01,8.00002e-02,
9.1363239e-01,3.60000e-01,6.00002e-02,
9.1656208e-01,3.60000e-01,8.00002e-02,
9.1949177e-01,3.20000e-01,8.00002e-02,
9.2242146e-01,3.20000e-01,8.00002e-02,
9.2535114e-01,3.60000e-01,8.00002e-02,
9.2828083e-01,3.60000e-01,6.00002e-02,
9.3121052e-01,3.60000e-01,8.00002e-02,
9.3414021e-01,3.60000e-01,8.00002e-02,
9.3706989e-01,3.60000e-01,8.00002e-02,
9.3999958e-01,3.20000e-01,8.00002e-02,
9.4292927e-01,3.60000e-01,8.00002e-02,
9.4585896e-01,3.60000e-01,8.00002e-02,
9.4878864e-01,3.60000e-01,8.00002e-02,
9.5171833e-01,3.60000e-01,8.00002e-02,
9.5464802e-01,3.60000e-01,6.00002e-02,
9.5757771e-01,3.60000e-01,6.00002e-02,
9.6050739e-01,3.20000e-01,8.00002e-02,
9.6343708e-01,3.60000e-01,8.00002e-02,
9.6636677e-01,3.60000e-01,8.00002e-02,
9.6929646e-01,3.60000e-01,8.00002e-02,
9.7222614e-01,3.60000e-01,6.00002e-02,
9.7515583e-01,3.60000e-01,8.00002e-02,
9.7808552e-01,3.60000e-01,6.00002e-02,
9.8101521e-01,3.60000e-01,8.00002e-02,
9.8394489e-01,3.60000e-01,8.00002e-02,
