Time,X(CH1),X(CH2),
Second,Volt,Volt,
8.1884775e+00,1.92000e+00,3.20002e-01,
8.1958017e+00,1.92000e+00,6.40001e-01,
8.2031260e+00,1.92000e+00,6.40001e-01,
8.2104502e+00,2.00000e+00,3.20002e-01,
8.2177744e+00,2.00000e+00,7.20001e-01,
8.2250986e+00,1.92000e+00,4.80001e-01,
8.2324228e+00,1.92000e+00,4.00002e-01,
8.2397470e+00,2.00000e+00,7.20001e-01,
8.2470713e+00,1.92000e+00,4.00002e-01,
8.2543955e+00,2.00000e+00,5.60001e-01,
8.2617197e+00,2.00000e+00,6.40001e-01,
8.2690439e+00,1.92000e+00,3.20002e-01,
8.2763681e+00,1.92000e+00,6.40001e-01,
8.2836924e+00,2.00000e+00,5.60001e-01,
8.2910166e+00,1.92000e+00,3.20002e-01,
8.2983408e+00,2.00000e+00,7.20001e-01,
8.3056650e+00,2.00000e+00,4.80001e-01,
8.3129892e+00,2.00000e+00,3.20002e-01,
8.3203135e+00,2.00000e+00,6.40001e-01,
8.3276377e+00,2.00000e+00,2.40002e-01,
8.3349619e+00,2.00000e+00,4.80001e-01,
8.3422861e+00,2.00000e+00,6.40001e-01,
8.3496103e+00,2.00000e+00,2.40002e-01,
8.3569345e+00,2.00000e+00,6.40001e-01,
8.3642588e+00,1.92000e+00,5.60001e-01,
8.3715830e+00,2.00000e+00,2.40002e-01,
8.3789072e+00,2.00000e+00,6.40001e-01,
8.3862314e+00,2.00000e+00,3.20002e-01,
8.3935556e+00,2.00000e+00,4.00002e-01,
8.4008799e+00,2.00000e+00,6.40001e-01,
8.4082041e+00,2.00000e+00,3.20002e-01,
8.4155283e+00,2.00000e+00,4.80001e-01,
8.4228525e+00,2.00000e+00,5.60001e-01,
8.4301767e+00,2.00000e+00,2.40002e-01,
8.4375010e+00,2.00000e+00,6.40001e-01,
8.4448252e+00,2.00000e+00,4.80001e-01,
8.4521494e+00,2.00000e+00,2.40002e-01,
8.4594736e+00,2.00000e+00,6.40001e-01,
8.4667978e+00,2.00000e+00,3.20002e-01,
8.4741220e+00,2.08000e+00,4.00002e-01,
8.4814463e+00,2.00000e+00,6.40001e-01,
8.4887705e+00,2.00000e+00,2.40002e-01,
8.4960947e+00,2.00000e+00,4.80001e-01,
8.5034189e+00,2.00000e+00,4.80001e-01,
8.5107431e+00,2.00000e+00,2.40002e-01,
8.5180674e+00,2.00000e+00,6.40001e-01,
8.5253916e+00,2.00000e+00,4.00002e-01,
8.5327158e+00,2.00000e+00,2.40002e-01,
8.5400400e+00,2.00000e+00,5.60001e-01,
8.5473642e+00,2.08000e+00,2.40002e-01,
8.5546885e+00,2.08000e+00,4.00002e-01,
8.5620127e+00,2.00000e+00,5.60001e-01,
8.5693369e+00,2.08000e+00,1.60002e-01,
8.5766611e+00,2.08000e+00,5.60001e-01,
8.5839853e+00,2.08000e+00,4.00002e-01,
8.5913095e+00,2.00000e+00,2.40002e-01,
8.5986338e+00,2.08000e+00,5.60001e-01,
8.6059580e+00,2.00000e+00,2.40002e-01,
8.6132822e+00,2.08000e+00,2.40002e-01,
8.6206064e+00,2.08000e+00,5.60001e-01,
8.6279306e+00,2.08000e+00,1.60002e-01,
8.6352549e+00,2.08000e+00,4.00002e-01,
8.6425791e+00,2.00000e+00,4.80001e-01,
8.6499033e+00,2.08000e+00,1.60002e-01,
8.6572275e+00,2.08000e+00,4.80001e-01,
8.6645517e+00,2.08000e+00,4.00002e-01,
8.6718760e+00,2.16000e+00,1.60002e-01,
8.6792002e+00,2.08000e+00,5.60001e-01,
8.6865244e+00,2.08000e+00,2.40002e-01,
8.6938486e+00,2.08000e+00,2.40002e-01,
8.7011728e+00,2.16000e+00,4.80001e-01,
8.7084970e+00,2.08000e+00,8.00018e-02,
8.7158213e+00,2.16000e+00,4.00002e-01,
8.7231455e+00,2.16000e+00,4.00002e-01,
8.7304697e+00,2.08000e+00,8.00018e-02,
8.7377939e+00,2.08000e+00,4.80001e-01,
8.7451181e+00,2.08000e+00,2.40002e-01,
8.7524424e+00,2.16000e+00,1.60002e-01,
8.7597666e+00,2.16000e+00,4.80001e-01,
8.7670908e+00,2.16000e+00,8.00018e-02,
8.7744150e+00,2.08000e+00,2.40002e-01,
8.7817392e+00,2.16000e+00,4.80001e-01,
8.7890635e+00,2.16000e+00,8.00018e-02,
8.7963877e+00,2.16000e+00,4.00002e-01,
8.8037119e+00,2.08000e+00,3.20002e-01,
8.8110361e+00,2.16000e+00,8.00018e-02,
8.8183603e+00,2.16000e+00,4.80001e-01,
8.8256845e+00,2.16000e+00,2.40002e-01,
8.8330088e+00,2.16000e+00,1.60002e-01,
8.8403330e+00,2.16000e+00,4.80001e-01,
8.8476572e+00,2.16000e+00,8.00018e-02,
8.8549814e+00,2.16000e+00,2.40002e-01,
8.8623056e+00,2.16000e+00,4.00002e-01,
8.8696299e+00,2.16000e+00,1.90735e-06,
8.8769541e+00,2.16000e+00,4.00002e-01,
8.8842783e+00,2.08000e+00,2.40002e-01,
8.8916025e+00,2.16000e+00,8.00018e-02,
8.8989267e+00,2.16000e+00,4.80001e-01,
8.9062510e+00,2.16000e+00,1.60002e-01,
8.9135752e+00,2.16000e+00,1.60002e-01,
8.9208994e+00,2.24000e+00,4.00002e-01,
8.9282236e+00,2.16000e+00,1.90735e-06,
8.9355478e+00,2.16000e+00,2.40002e-01,
8.9428720e+00,2.16000e+00,3.20002e-01,
8.9501963e+00,2.24000e+00,1.90735e-06,
8.9575205e+00,2.24000e+00,4.00002e-01,
8.9648447e+00,2.16000e+00,1.60002e-01,
8.9721689e+00,2.16000e+00,8.00018e-02,
8.9794931e+00,2.16000e+00,4.00002e-01,
8.9868174e+00,2.16000e+00,8.00018e-02,
8.9941416e+00,2.16000e+00,1.60002e-01,
9.0014658e+00,2.16000e+00,3.20002e-01,
9.0087900e+00,2.16000e+00,1.90735e-06,
9.0161142e+00,2.16000e+00,2.40002e-01,
9.0234385e+00,2.16000e+00,2.40002e-01,
9.0307627e+00,2.24000e+00,1.90735e-06,
9.0380869e+00,2.16000e+00,4.00002e-01,
9.0454111e+00,2.24000e+00,8.00018e-02,
9.0527353e+00,2.16000e+00,1.90735e-06,
9.0600595e+00,2.24000e+00,4.00002e-01,
9.0673838e+00,2.16000e+00,1.90735e-06,
9.0747080e+00,2.16000e+00,1.60002e-01,
9.0820322e+00,2.16000e+00,3.20002e-01,
9.0893564e+00,2.24000e+00,1.90735e-06,
9.0966806e+00,2.24000e+00,2.40002e-01,
9.1040049e+00,2.16000e+00,1.60002e-01,
9.1113291e+00,2.24000e+00,1.90735e-06,
9.1186533e+00,2.16000e+00,3.20002e-01,
9.1259775e+00,2.24000e+00,8.00018e-02,
9.1333017e+00,2.24000e+00,8.00018e-02,
9.1406260e+00,2.24000e+00,3.20002e-01,
9.1479502e+00,2.24000e+00,1.90735e-06,
9.1552744e+00,2.24000e+00,1.60002e-01,
9.1625986e+00,2.24000e+00,2.40002e-01,
9.1699228e+00,2.24000e+00,-7.99980e-02,
9.1772470e+00,2.24000e+00,2.40002e-01,
9.1845713e+00,2.24000e+00,1.60002e-01,
9.1918955e+00,2.24000e+00,1.90735e-06,
9.1992197e+00,2.24000e+00,2.40002e-01,
9.2065439e+00,2.24000e+00,1.90735e-06,
9.2138681e+00,2.24000e+00,8.00018e-02,
9.2211924e+00,2.24000e+00,2.40002e-01,
9.2285166e+00,2.24000e+00,-7.99980e-02,
9.2358408e+00,2.24000e+00,1.60002e-01,
9.2431650e+00,2.24000e+00,1.60002e-01,
9.2504892e+00,2.24000e+00,-7.99980e-02,
9.2578135e+00,2.24000e+00,2.40002e-01,
9.2651377e+00,2.24000e+00,8.00018e-02,
9.2724619e+00,2.24000e+00,1.90735e-06,
9.2797861e+00,2.24000e+00,3.20002e-01,
9.2871103e+00,2.24000e+00,-7.99980e-02,
9.2944345e+00,2.24000e+00,8.00018e-02,
9.3017588e+00,2.24000e+00,2.40002e-01,
9.3090830e+00,2.24000e+00,-7.99980e-02,
9.3164072e+00,2.24000e+00,1.60002e-01,
9.3237314e+00,2.24000e+00,1.60002e-01,
9.3310556e+00,2.24000e+00,-7.99980e-02,
9.3383799e+00,2.24000e+00,1.60002e-01,
9.3457041e+00,2.24000e+00,1.90735e-06,
9.3530283e+00,2.24000e+00,1.90735e-06,
9.3603525e+00,2.24000e+00,2.40002e-01,
9.3676767e+00,2.24000e+00,1.90735e-06,
9.3750010e+00,2.24000e+00,8.00018e-02,
9.3823252e+00,2.24000e+00,2.40002e-01,
9.3896494e+00,2.24000e+00,-7.99980e-02,
9.3969736e+00,2.24000e+00,1.60002e-01,
9.4042978e+00,2.24000e+00,1.90735e-06,
9.4116220e+00,2.32000e+00,-7.99980e-02,
9.4189463e+00,2.32000e+00,2.40002e-01,
9.4262705e+00,2.32000e+00,1.90735e-06,
9.4335947e+00,2.32000e+00,-7.99980e-02,
9.4409189e+00,2.24000e+00,2.40002e-01,
9.4482431e+00,2.32000e+00,-7.99980e-02,
9.4555674e+00,2.32000e+00,8.00018e-02,
9.4628916e+00,2.24000e+00,1.60002e-01,
9.4702158e+00,2.32000e+00,-7.99980e-02,
9.4775400e+00,2.24000e+00,1.60002e-01,
9.4848642e+00,2.24000e+00,1.90735e-06,
9.4921885e+00,2.24000e+00,-7.99980e-02,
9.4995127e+00,2.32000e+00,2.40002e-01,
9.5068369e+00,2.32000e+00,-7.99980e-02,
9.5141611e+00,2.32000e+00,1.90735e-06,
9.5214853e+00,2.32000e+00,2.40002e-01,
9.5288095e+00,2.32000e+00,-7.99980e-02,
9.5361338e+00,2.32000e+00,8.00018e-02,
9.5434580e+00,2.32000e+00,8.00018e-02,
9.5507822e+00,2.24000e+00,-1.59998e-01,
9.5581064e+00,2.32000e+00,1.60002e-01,
9.5654306e+00,2.32000e+00,1.90735e-06,
9.5727549e+00,2.32000e+00,-7.99980e-02,
9.5800791e+00,2.32000e+00,2.40002e-01,
9.5874033e+00,2.32000e+00,-7.99980e-02,
9.5947275e+00,2.40000e+00,1.90735e-06,
9.6020517e+00,2.32000e+00,1.60002e-01,
9.6093760e+00,2.32000e+00,-7.99980e-02,
9.6167002e+00,2.40000e+00,1.60002e-01,
9.6240244e+00,2.40000e+00,8.00018e-02,
9.6313486e+00,2.32000e+00,-7.99980e-02,
9.6386728e+00,2.40000e+00,1.60002e-01,
9.6459970e+00,2.40000e+00,1.90735e-06,
9.6533213e+00,2.32000e+00,-7.99980e-02,
9.6606455e+00,2.40000e+00,1.60002e-01,
9.6679697e+00,2.32000e+00,-7.99980e-02,
9.6752939e+00,2.40000e+00,1.90735e-06,
9.6826181e+00,2.40000e+00,8.00018e-02,
9.6899424e+00,2.32000e+00,-7.99980e-02,
9.6972666e+00,2.40000e+00,8.00018e-02,
9.7045908e+00,2.40000e+00,1.90735e-06,
9.7119150e+00,2.40000e+00,-7.99980e-02,
9.7192392e+00,2.40000e+00,1.60002e-01,
9.7265635e+00,2.40000e+00,-7.99980e-02,
9.7338877e+00,2.40000e+00,-7.99980e-02,
9.7412119e+00,2.48000e+00,1.60002e-01,
9.7485361e+00,2.40000e+00,-7.99980e-02,
9.7558603e+00,2.40000e+00,1.90735e-06,
9.7631845e+00,2.40000e+00,1.90735e-06,
9.7705088e+00,2.40000e+00,-7.99980e-02,
9.7778330e+00,2.40000e+00,8.00018e-02,
9.7851572e+00,2.40000e+00,-7.99980e-02,
9.7924814e+00,2.48000e+00,-7.99980e-02,
9.7998056e+00,2.40000e+00,1.60002e-01,
9.8071299e+00,2.48000e+00,-7.99980e-02,
9.8144541e+00,2.40000e+00,1.90735e-06,
9.8217783e+00,2.40000e+00,1.60002e-01,
9.8291025e+00,2.48000e+00,-7.99980e-02,
9.8364267e+00,2.40000e+00,1.90735e-06,
9.8437510e+00,2.48000e+00,1.90735e-06,
9.8510752e+00,2.48000e+00,-7.99980e-02,
9.8583994e+00,2.48000e+00,8.00018e-02,
9.8657236e+00,2.48000e+00,-7.99980e-02,
9.8730478e+00,2.48000e+00,-7.99980e-02,
9.8803720e+00,2.40000e+00,1.60002e-01,
9.8876963e+00,2.48000e+00,-1.59998e-01,
9.8950205e+00,2.48000e+00,1.90735e-06,
9.9023447e+00,2.48000e+00,8.00018e-02,
9.9096689e+00,2.48000e+00,-7.99980e-02,
9.9169931e+00,2.48000e+00,1.90735e-06,
9.9243174e+00,2.48000e+00,-7.99980e-02,
9.9316416e+00,2.48000e+00,-7.99980e-02,
9.9389658e+00,2.48000e+00,8.00018e-02,
9.9462900e+00,2.48000e+00,-7.99980e-02,
9.9536142e+00,2.48000e+00,-7.99980e-02,
9.9609385e+00,2.48000e+00,8.00018e-02,
9.9682627e+00,2.48000e+00,-1.59998e-01,
9.9755869e+00,2.48000e+00,-7.99980e-02,
9.9829111e+00,2.48000e+00,1.90735e-06,
9.9902353e+00,2.48000e+00,-1.59998e-01,
9.9975595e+00,2.56000e+00,8.00018e-02,
1.0004884e+01,2.48000e+00,-7.99980e-02,
1.0012208e+01,2.48000e+00,-1.59998e-01,
1.0019532e+01,2.48000e+00,1.90735e-06,
1.0026856e+01,2.48000e+00,-7.99980e-02,
1.0034181e+01,2.48000e+00,-7.99980e-02,
1.0041505e+01,2.48000e+00,8.00018e-02,
1.0048829e+01,2.48000e+00,-7.99980e-02,
1.0056153e+01,2.48000e+00,1.90735e-06,
1.0063478e+01,2.56000e+00,1.90735e-06,
1.0070802e+01,2.48000e+00,-1.59998e-01,
1.0078126e+01,2.56000e+00,8.00018e-02,
1.0085450e+01,2.56000e+00,-7.99980e-02,
1.0092774e+01,2.48000e+00,-7.99980e-02,
1.0100099e+01,2.56000e+00,8.00018e-02,
1.0107423e+01,2.48000e+00,-7.99980e-02,
1.0114747e+01,2.48000e+00,-7.99980e-02,
1.0122071e+01,2.48000e+00,8.00018e-02,
1.0129395e+01,2.56000e+00,-7.99980e-02,
1.0136720e+01,2.56000e+00,1.90735e-06,
1.0144044e+01,2.48000e+00,1.90735e-06,
1.0151368e+01,2.56000e+00,-7.99980e-02,
1.0158692e+01,2.56000e+00,8.00018e-02,
1.0166017e+01,2.56000e+00,-7.99980e-02,
1.0173341e+01,2.48000e+00,-7.99980e-02,
1.0180665e+01,2.56000e+00,8.00018e-02,
1.0187989e+01,2.56000e+00,-1.59998e-01,
1.0195313e+01,2.56000e+00,-7.99980e-02,
1.0202638e+01,2.56000e+00,1.90735e-06,
1.0209962e+01,2.56000e+00,-1.59998e-01,
1.0217286e+01,2.56000e+00,1.90735e-06,
1.0224610e+01,2.56000e+00,-7.99980e-02,
1.0231935e+01,2.56000e+00,-7.99980e-02,
1.0239259e+01,2.56000e+00,8.00018e-02,
1.0246583e+01,2.56000e+00,-7.99980e-02,
1.0253907e+01,2.48000e+00,-7.99980e-02,
1.0261231e+01,2.56000e+00,1.90735e-06,
1.0268556e+01,2.56000e+00,-1.59998e-01,
1.0275880e+01,2.56000e+00,-7.99980e-02,
1.0283204e+01,2.56000e+00,1.90735e-06,
1.0290528e+01,2.56000e+00,-7.99980e-02,
1.0297853e+01,2.56000e+00,1.90735e-06,
1.0305177e+01,2.56000e+00,-7.99980e-02,
1.0312501e+01,2.56000e+00,-1.59998e-01,
1.0319825e+01,2.56000e+00,8.00018e-02,
1.0327149e+01,2.56000e+00,-7.99980e-02,
1.0334474e+01,2.56000e+00,-7.99980e-02,
1.0341798e+01,2.56000e+00,1.90735e-06,
1.0349122e+01,2.56000e+00,-7.99980e-02,
1.0356446e+01,2.56000e+00,1.90735e-06,
1.0363770e+01,2.64000e+00,1.90735e-06,
1.0371095e+01,2.64000e+00,-7.99980e-02,
1.0378419e+01,2.64000e+00,1.90735e-06,
1.0385743e+01,2.56000e+00,-7.99980e-02,
1.0393067e+01,2.64000e+00,-7.99980e-02,
1.0400392e+01,2.64000e+00,8.00018e-02,
1.0407716e+01,2.56000e+00,-7.99980e-02,
1.0415040e+01,2.64000e+00,-7.99980e-02,
1.0422364e+01,2.64000e+00,8.00018e-02,
1.0429688e+01,2.56000e+00,-7.99980e-02,
1.0437013e+01,2.56000e+00,1.90735e-06,
1.0444337e+01,2.64000e+00,-7.99980e-02,
1.0451661e+01,2.56000e+00,-7.99980e-02,
1.0458985e+01,2.64000e+00,8.00018e-02,
1.0466310e+01,2.56000e+00,-1.59998e-01,
1.0473634e+01,2.64000e+00,-7.99980e-02,
1.0480958e+01,2.64000e+00,8.00018e-02,
1.0488282e+01,2.64000e+00,-1.59998e-01,
1.0495606e+01,2.56000e+00,-7.99980e-02,
1.0502931e+01,2.64000e+00,1.90735e-06,
1.0510255e+01,2.64000e+00,-7.99980e-02,
1.0517579e+01,2.64000e+00,8.00018e-02,
1.0524903e+01,2.64000e+00,-7.99980e-02,
1.0532228e+01,2.64000e+00,-1.59998e-01,
1.0539552e+01,2.64000e+00,1.90735e-06,
1.0546876e+01,2.64000e+00,-7.99980e-02,
1.0554200e+01,2.64000e+00,-7.99980e-02,
1.0561524e+01,2.64000e+00,8.00018e-02,
1.0568849e+01,2.64000e+00,-1.59998e-01,
1.0576173e+01,2.64000e+00,-7.99980e-02,
1.0583497e+01,2.64000e+00,1.90735e-06,
1.0590821e+01,2.64000e+00,-7.99980e-02,
1.0598145e+01,2.72000e+00,8.00018e-02,
1.0605470e+01,2.64000e+00,-7.99980e-02,
1.0612794e+01,2.64000e+00,-7.99980e-02,
1.0620118e+01,2.64000e+00,8.00018e-02,
1.0627442e+01,2.64000e+00,-1.59998e-01,
1.0634767e+01,2.64000e+00,-7.99980e-02,
1.0642091e+01,2.64000e+00,1.90735e-06,
1.0649415e+01,2.64000e+00,-7.99980e-02,
1.0656739e+01,2.64000e+00,1.90735e-06,
1.0664063e+01,2.64000e+00,-7.99980e-02,
1.0671388e+01,2.72000e+00,-7.99980e-02,
1.0678712e+01,2.72000e+00,8.00018e-02,
1.0686036e+01,2.64000e+00,-7.99980e-02,
1.0693360e+01,2.64000e+00,-7.99980e-02,
1.0700685e+01,2.64000e+00,8.00018e-02,
1.0708009e+01,2.64000e+00,-1.59998e-01,
1.0715333e+01,2.72000e+00,-7.99980e-02,
1.0722657e+01,2.64000e+00,8.00018e-02,
1.0729981e+01,2.64000e+00,-7.99980e-02,
1.0737306e+01,2.72000e+00,1.90735e-06,
1.0744630e+01,2.64000e+00,-7.99980e-02,
1.0751954e+01,2.72000e+00,-1.59998e-01,
1.0759278e+01,2.64000e+00,8.00018e-02,
1.0766603e+01,2.72000e+00,-7.99980e-02,
1.0773927e+01,2.72000e+00,-7.99980e-02,
1.0781251e+01,2.72000e+00,8.00018e-02,
1.0788575e+01,2.64000e+00,-1.59998e-01,
1.0795899e+01,2.72000e+00,1.90735e-06,
1.0803224e+01,2.64000e+00,8.00018e-02,
1.0810548e+01,2.80000e+00,-7.99980e-02,
1.0817872e+01,2.72000e+00,8.00018e-02,
1.0825196e+01,2.72000e+00,-7.99980e-02,
1.0832520e+01,2.72000e+00,-7.99980e-02,
1.0839845e+01,2.72000e+00,8.00018e-02,
1.0847169e+01,2.72000e+00,-7.99980e-02,
1.0854493e+01,2.80000e+00,-7.99980e-02,
1.0861817e+01,2.72000e+00,1.60002e-01,
1.0869142e+01,2.72000e+00,-1.59998e-01,
1.0876466e+01,2.72000e+00,1.90735e-06,
1.0883790e+01,2.72000e+00,1.90735e-06,
1.0891114e+01,2.72000e+00,-7.99980e-02,
1.0898438e+01,2.80000e+00,1.60002e-01,
1.0905763e+01,2.80000e+00,-7.99980e-02,
1.0913087e+01,2.72000e+00,-7.99980e-02,
1.0920411e+01,2.80000e+00,1.60002e-01,
1.0927735e+01,2.72000e+00,-7.99980e-02,
1.0935060e+01,2.72000e+00,1.90735e-06,
1.0942384e+01,2.80000e+00,2.40002e-01,
1.0949708e+01,2.80000e+00,-7.99980e-02,
1.0957032e+01,2.80000e+00,1.60002e-01,
1.0964356e+01,2.80000e+00,1.60002e-01,
1.0971681e+01,2.80000e+00,-7.99980e-02,
1.0979005e+01,2.80000e+00,2.40002e-01,
1.0986329e+01,2.72000e+00,1.90735e-06,
1.0993653e+01,2.80000e+00,8.00018e-02,
1.1000978e+01,2.80000e+00,3.20002e-01,
1.1008302e+01,2.80000e+00,1.90735e-06,
1.1015626e+01,2.80000e+00,1.60002e-01,
1.1022950e+01,2.80000e+00,3.20002e-01,
1.1030274e+01,2.72000e+00,1.90735e-06,
1.1037599e+01,2.80000e+00,4.00002e-01,
1.1044923e+01,2.80000e+00,2.40002e-01,
1.1052247e+01,2.88000e+00,8.00018e-02,
1.1059571e+01,2.80000e+00,4.80001e-01,
1.1066895e+01,2.88000e+00,1.60002e-01,
1.1074220e+01,2.80000e+00,2.40002e-01,
1.1081544e+01,2.80000e+00,5.60001e-01,
1.1088868e+01,2.80000e+00,8.00018e-02,
1.1096192e+01,2.80000e+00,4.80001e-01,
1.1103517e+01,2.80000e+00,4.80001e-01,
1.1110841e+01,2.80000e+00,1.60002e-01,
1.1118165e+01,2.80000e+00,5.60001e-01,
1.1125489e+01,2.80000e+00,4.80001e-01,
1.1132813e+01,2.88000e+00,2.40002e-01,
1.1140138e+01,2.80000e+00,7.20001e-01,
1.1147462e+01,2.80000e+00,3.20002e-01,
1.1154786e+01,2.88000e+00,4.80001e-01,
1.1162110e+01,2.80000e+00,7.20001e-01,
1.1169435e+01,2.80000e+00,3.20002e-01,
1.1176759e+01,2.88000e+00,7.20001e-01,
1.1184083e+01,2.80000e+00,6.40001e-01,
1.1191407e+01,2.88000e+00,4.00002e-01,
1.1198731e+01,2.80000e+00,8.00001e-01,
1.1206056e+01,2.88000e+00,5.60001e-01,
1.1213380e+01,2.88000e+00,4.80001e-01,
1.1220704e+01,2.88000e+00,8.80001e-01,
1.1228028e+01,2.88000e+00,4.80001e-01,
1.1235353e+01,2.88000e+00,7.20001e-01,
1.1242677e+01,2.80000e+00,8.80001e-01,
1.1250001e+01,2.88000e+00,4.80001e-01,
1.1257325e+01,2.88000e+00,8.80001e-01,
1.1264649e+01,2.88000e+00,8.00001e-01,
1.1271974e+01,2.88000e+00,5.60001e-01,
1.1279298e+01,2.88000e+00,1.04000e+00,
1.1286622e+01,2.88000e+00,7.20001e-01,
1.1293946e+01,2.88000e+00,8.00001e-01,
1.1301270e+01,2.88000e+00,1.04000e+00,
1.1308595e+01,2.88000e+00,6.40001e-01,
1.1315919e+01,2.88000e+00,8.80001e-01,
1.1323243e+01,2.88000e+00,9.60001e-01,
1.1330567e+01,2.88000e+00,6.40001e-01,
1.1337892e+01,2.88000e+00,1.04000e+00,
1.1345216e+01,2.88000e+00,8.80001e-01,
1.1352540e+01,2.88000e+00,8.00001e-01,
1.1359864e+01,2.88000e+00,1.20000e+00,
1.1367188e+01,2.88000e+00,8.00001e-01,
1.1374513e+01,2.88000e+00,8.80001e-01,
1.1381837e+01,2.88000e+00,1.20000e+00,
1.1389161e+01,2.88000e+00,8.00001e-01,
1.1396485e+01,2.88000e+00,1.12000e+00,
1.1403810e+01,2.88000e+00,1.12000e+00,
1.1411134e+01,2.88000e+00,8.80001e-01,
1.1418458e+01,2.88000e+00,1.20000e+00,
1.1425782e+01,2.88000e+00,1.04000e+00,
1.1433106e+01,2.88000e+00,8.80001e-01,
1.1440431e+01,2.88000e+00,1.36000e+00,
1.1447755e+01,2.88000e+00,9.60001e-01,
1.1455079e+01,2.88000e+00,1.12000e+00,
1.1462403e+01,2.88000e+00,1.28000e+00,
1.1469728e+01,2.88000e+00,8.80001e-01,
1.1477052e+01,2.96000e+00,1.28000e+00,
1.1484376e+01,2.88000e+00,1.20000e+00,
1.1491700e+01,2.96000e+00,9.60001e-01,
1.1499024e+01,2.88000e+00,1.44000e+00,
1.1506349e+01,2.88000e+00,1.12000e+00,
1.1513673e+01,2.96000e+00,1.12000e+00,
1.1520997e+01,2.96000e+00,1.44000e+00,
1.1528321e+01,2.96000e+00,1.04000e+00,
1.1535645e+01,2.96000e+00,1.28000e+00,
1.1542970e+01,2.96000e+00,1.44000e+00,
1.1550294e+01,2.88000e+00,1.04000e+00,
1.1557618e+01,2.96000e+00,1.44000e+00,
1.1564942e+01,2.96000e+00,1.28000e+00,
1.1572267e+01,2.96000e+00,1.20000e+00,
1.1579591e+01,2.96000e+00,1.68000e+00,
1.1586915e+01,2.96000e+00,1.20000e+00,
1.1594239e+01,2.96000e+00,1.28000e+00,
1.1601563e+01,2.96000e+00,1.68000e+00,
1.1608888e+01,2.96000e+00,1.20000e+00,
1.1616212e+01,2.88000e+00,1.52000e+00,
1.1623536e+01,2.96000e+00,1.52000e+00,
1.1630860e+01,2.96000e+00,1.20000e+00,
1.1638185e+01,2.96000e+00,1.68000e+00,
1.1645509e+01,2.96000e+00,1.44000e+00,
1.1652833e+01,2.96000e+00,1.28000e+00,
1.1660157e+01,3.04000e+00,1.84000e+00,
1.1667481e+01,2.96000e+00,1.28000e+00,
1.1674806e+01,2.96000e+00,1.52000e+00,
1.1682130e+01,3.04000e+00,1.76000e+00,
1.1689454e+01,2.96000e+00,1.28000e+00,
1.1696778e+01,2.96000e+00,1.68000e+00,
1.1704103e+01,2.96000e+00,1.68000e+00,
1.1711427e+01,3.04000e+00,1.36000e+00,
1.1718751e+01,2.96000e+00,1.84000e+00,
1.1726075e+01,2.96000e+00,1.52000e+00,
1.1733399e+01,2.96000e+00,1.44000e+00,
1.1740724e+01,2.96000e+00,1.92000e+00,
1.1748048e+01,3.04000e+00,1.44000e+00,
1.1755372e+01,2.96000e+00,1.76000e+00,
1.1762696e+01,3.04000e+00,1.92000e+00,
1.1770020e+01,2.96000e+00,1.44000e+00,
1.1777345e+01,2.96000e+00,1.84000e+00,
1.1784669e+01,2.96000e+00,1.84000e+00,
1.1791993e+01,2.96000e+00,1.52000e+00,
1.1799317e+01,3.04000e+00,2.00000e+00,
1.1806642e+01,3.04000e+00,1.68000e+00,
1.1813966e+01,3.04000e+00,1.68000e+00,
1.1821290e+01,2.96000e+00,2.08000e+00,
1.1828614e+01,3.04000e+00,1.68000e+00,
1.1835938e+01,2.96000e+00,1.92000e+00,
1.1843263e+01,3.04000e+00,2.00000e+00,
1.1850587e+01,3.04000e+00,1.52000e+00,
1.1857911e+01,3.04000e+00,2.08000e+00,
1.1865235e+01,3.04000e+00,1.92000e+00,
1.1872560e+01,3.12000e+00,1.76000e+00,
1.1879884e+01,3.12000e+00,2.16000e+00,
1.1887208e+01,3.04000e+00,1.84000e+00,
1.1894532e+01,3.04000e+00,1.92000e+00,
1.1901856e+01,3.04000e+00,2.16000e+00,
1.1909181e+01,3.04000e+00,1.84000e+00,
1.1916505e+01,3.12000e+00,2.08000e+00,
1.1923829e+01,3.04000e+00,2.16000e+00,
1.1931153e+01,3.12000e+00,1.84000e+00,
1.1938478e+01,3.04000e+00,2.24000e+00,
1.1945802e+01,3.12000e+00,2.00000e+00,
1.1953126e+01,3.12000e+00,1.92000e+00,
1.1960450e+01,3.04000e+00,2.32000e+00,
1.1967774e+01,3.04000e+00,1.92000e+00,
1.1975099e+01,3.12000e+00,2.08000e+00,
1.1982423e+01,3.12000e+00,2.32000e+00,
1.1989747e+01,3.12000e+00,1.84000e+00,
1.1997071e+01,3.12000e+00,2.24000e+00,
1.2004395e+01,3.12000e+00,2.16000e+00,
1.2011720e+01,3.12000e+00,1.92000e+00,
1.2019044e+01,3.12000e+00,2.40000e+00,
1.2026368e+01,3.04000e+00,2.16000e+00,
1.2033692e+01,3.20000e+00,2.16000e+00,
1.2041017e+01,3.12000e+00,2.48000e+00,
1.2048341e+01,3.12000e+00,2.00000e+00,
1.2055665e+01,3.12000e+00,2.24000e+00,
1.2062989e+01,3.20000e+00,2.48000e+00,
1.2070313e+01,3.04000e+00,2.00000e+00,
1.2077638e+01,3.12000e+00,2.48000e+00,
